demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,_unnamed_33,_row_id,_source_file,_source_sheet,_staged_at
DEM-0000059,2024-09-01,2024-09-07,2024,1,KOL-LOC-012,Santoshpur,4,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,45,15,60,179.33,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,56,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,59,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000060,2024-09-01,2024-09-07,2024,1,KOL-LOC-012,Santoshpur,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,46,22,68,22.81,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,65,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,60,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000061,2024-09-01,2024-09-07,2024,1,KOL-LOC-013,New Alipore,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,500 g,Weekday,80,27,107,90.87,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,104,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,61,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000062,2024-09-01,2024-09-07,2024,1,KOL-LOC-013,New Alipore,2,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,400 ml,Weekday,56,18,74,35.74,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,78,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,62,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000063,2024-09-01,2024-09-07,2024,1,KOL-LOC-013,New Alipore,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,50 g,Weekday,57,19,76,15.56,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,74,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,63,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000064,2024-09-01,2024-09-07,2024,1,KOL-LOC-013,New Alipore,4,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,77,36,113,21.23,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,126,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,64,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000065,2024-09-01,2024-09-07,2024,1,KOL-LOC-013,New Alipore,5,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,62,20,82,290.16,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,85,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,65,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000066,2024-09-01,2024-09-07,2024,1,KOL-LOC-014,Behala,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,63,29,92,56.24,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,89,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,66,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000067,2024-09-01,2024-09-07,2024,1,KOL-LOC-014,Behala,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,44,15,59,172.99,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,52,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,67,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000068,2024-09-01,2024-09-07,2024,1,KOL-LOC-014,Behala,3,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,58,19,77,159.29,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,74,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,68,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000069,2024-09-01,2024-09-07,2024,1,KOL-LOC-014,Behala,4,VEG-008,Cucumber,Fresh Vegetables,Fresho,100 g,Weekday,74,25,99,11.77,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,100,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,69,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000070,2024-09-01,2024-09-07,2024,1,KOL-LOC-014,Behala,5,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,49,16,65,295.35,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,65,SYNTHETIC_TRAINING,2026-09-14 10:41:01.165,,70,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000071,2024-09-01,2024-09-07,2024,1,KOL-LOC-015,Chetla,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,100 g,Weekday,75,25,100,36.54,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,95,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,71,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000072,2024-09-01,2024-09-07,2024,1,KOL-LOC-015,Chetla,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,44,15,59,282.94,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,65,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,72,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000073,2024-09-01,2024-09-07,2024,1,KOL-LOC-015,Chetla,3,VEG-008,Cucumber,Fresh Vegetables,Fresho,1 kg,Weekday,42,14,56,68.87,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,49,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,73,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000074,2024-09-01,2024-09-07,2024,1,KOL-LOC-015,Chetla,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,67,32,99,18.19,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,74,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000075,2024-09-01,2024-09-07,2024,1,KOL-LOC-015,Chetla,5,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,75,25,100,65.01,1,20,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,97,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,75,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000076,2024-09-01,2024-09-07,2024,1,KOL-LOC-016,Alipore,1,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,400 g,Weekday,61,28,89,138.27,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,85,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,76,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000077,2024-09-01,2024-09-07,2024,1,KOL-LOC-016,Alipore,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,1 kg,Weekday,50,16,66,314.2,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,69,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,77,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000078,2024-09-01,2024-09-07,2024,1,KOL-LOC-016,Alipore,3,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,200 g,Weekday,65,31,96,69.15,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,78,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000079,2024-09-01,2024-09-07,2024,1,KOL-LOC-016,Alipore,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,55,18,73,575.07,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,74,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,79,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000080,2024-09-01,2024-09-07,2024,1,KOL-LOC-016,Alipore,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,500 ml,Weekday,60,20,80,43.77,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,75,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,80,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000081,2024-09-01,2024-09-07,2024,1,KOL-LOC-017,Kalighat,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,82,27,109,49.22,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,102,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,81,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000082,2024-09-01,2024-09-07,2024,1,KOL-LOC-017,Kalighat,2,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,400 g,Weekday,57,27,84,141.0,1,10,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,80,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,82,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000083,2024-09-01,2024-09-07,2024,1,KOL-LOC-017,Kalighat,3,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,400 g,Weekday,56,26,82,134.62,1,12,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,81,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,83,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000084,2024-09-01,2024-09-07,2024,1,KOL-LOC-017,Kalighat,4,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,1 kg,Weekday,55,18,73,306.4,1,10,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,82,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,84,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000085,2024-09-01,2024-09-07,2024,1,KOL-LOC-017,Kalighat,5,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,62,20,82,66.1,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,83,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,85,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000086,2024-09-01,2024-09-07,2024,1,KOL-LOC-018,Bhawanipore,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,51,17,68,181.32,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,69,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,86,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000087,2024-09-01,2024-09-07,2024,1,KOL-LOC-018,Bhawanipore,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,80,26,106,83.33,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,96,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,87,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000088,2024-09-01,2024-09-07,2024,1,KOL-LOC-018,Bhawanipore,3,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,Weekday,63,29,92,17.77,1,5,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,82,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,88,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000089,2024-09-01,2024-09-07,2024,1,KOL-LOC-018,Bhawanipore,4,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,60,20,80,148.99,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,81,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,89,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000090,2024-09-01,2024-09-07,2024,1,KOL-LOC-018,Bhawanipore,5,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,100 g,Weekday,71,24,95,32.11,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,87,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,90,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000091,2024-09-01,2024-09-07,2024,1,KOL-LOC-019,Park Street,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,106,36,142,84.84,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,126,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,91,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000092,2024-09-01,2024-09-07,2024,1,KOL-LOC-019,Park Street,2,VEG-008,Cucumber,Fresh Vegetables,Fresho,2 kg,Weekday,78,26,104,139.15,1,15,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,101,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,92,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000093,2024-09-01,2024-09-07,2024,1,KOL-LOC-019,Park Street,3,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,81,27,108,47.27,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,118,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,93,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000094,2024-09-01,2024-09-07,2024,1,KOL-LOC-019,Park Street,4,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,63,21,84,280.58,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,77,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,94,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000095,2024-09-01,2024-09-07,2024,1,KOL-LOC-019,Park Street,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,500 ml,Weekday,88,30,118,44.38,1,20,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,116,SYNTHETIC_TRAINING,2026-09-14 10:41:01.166,,95,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000096,2024-09-01,2024-09-07,2024,1,KOL-LOC-020,Esplanade,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,500 g,Weekday,90,30,120,90.61,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,116,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,96,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000097,2024-09-01,2024-09-07,2024,1,KOL-LOC-020,Esplanade,2,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,250 g,Weekday,87,29,116,153.57,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,111,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,97,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000098,2024-09-01,2024-09-07,2024,1,KOL-LOC-020,Esplanade,3,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,1 L,Weekday,51,17,68,83.12,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,68,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,98,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000099,2024-09-01,2024-09-07,2024,1,KOL-LOC-020,Esplanade,4,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,66,31,97,39.48,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,92,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,99,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000100,2024-09-01,2024-09-07,2024,1,KOL-LOC-020,Esplanade,5,SNK-004,Bingo Original Style,Chips & Namkeen,Bingo,400 g,Weekday,61,29,90,138.6,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,82,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,100,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000101,2024-09-01,2024-09-07,2024,1,KOL-LOC-021,Entally,1,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,74,25,99,149.28,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,101,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000102,2024-09-01,2024-09-07,2024,1,KOL-LOC-021,Entally,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,59,20,79,163.54,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,80,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,102,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000103,2024-09-01,2024-09-07,2024,1,KOL-LOC-021,Entally,3,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,43,20,63,72.03,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,1,2024-09-08,2024-09-14,56,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,103,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000104,2024-09-01,2024-09-07,2024,1,KOL-LOC-021,Entally,4,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,58,19,77,166.55,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,84,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,104,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000105,2024-09-01,2024-09-07,2024,1,KOL-LOC-021,Entally,5,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,63,21,84,670.39,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,85,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,105,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000106,2024-09-01,2024-09-07,2024,1,KOL-LOC-022,Sealdah,1,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,80,38,118,73.06,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,106,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000107,2024-09-01,2024-09-07,2024,1,KOL-LOC-022,Sealdah,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,50,16,66,11.73,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,59,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,107,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000108,2024-09-01,2024-09-07,2024,1,KOL-LOC-022,Sealdah,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,68,22,90,148.4,1,12,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,82,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,108,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000109,2024-09-01,2024-09-07,2024,1,KOL-LOC-022,Sealdah,4,SNK-004,Bingo Original Style,Chips & Namkeen,Bingo,200 g,Weekday,86,41,127,72.13,1,20,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,113,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,109,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000110,2024-09-01,2024-09-07,2024,1,KOL-LOC-022,Sealdah,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,58,19,77,158.22,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,82,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,110,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000111,2024-09-01,2024-09-07,2024,1,KOL-LOC-023,Tangra,1,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,100 g,Weekday,79,26,105,33.72,1,5,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,110,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,111,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000112,2024-09-01,2024-09-07,2024,1,KOL-LOC-023,Tangra,2,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,65,31,96,72.22,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,93,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,112,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000113,2024-09-01,2024-09-07,2024,1,KOL-LOC-023,Tangra,3,VEG-008,Cucumber,Fresh Vegetables,Fresho,1 kg,Weekday,48,16,64,68.67,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,64,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,113,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000114,2024-09-01,2024-09-07,2024,1,KOL-LOC-023,Tangra,4,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,100 g,Weekday,82,27,109,20.4,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,114,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000115,2024-09-01,2024-09-07,2024,1,KOL-LOC-023,Tangra,5,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,63,29,92,55.74,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,82,SYNTHETIC_TRAINING,2026-09-14 10:41:01.167,,115,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000116,2024-09-01,2024-09-07,2024,1,KOL-LOC-024,Topsia,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,70,23,93,82.62,0,0,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,102,SYNTHETIC_TRAINING,2026-09-14 10:41:01.168,,116,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0000117,2024-09-01,2024-09-07,2024,1,KOL-LOC-024,Topsia,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,56,19,75,288.31,1,5,0,,Monsoon,31.6,41.9,91.9,Rain,0,2024-09-08,2024-09-14,67,SYNTHETIC_TRAINING,2026-09-14 10:41:01.168,,117,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
