demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,region_week_key,region_product_week_key,assortment_size,rank_scope,rank_basis,selling_unit_workbook,selling_unit_sheet,selling_unit_source_row,selling_unit_lookup_hint,reference_layer,anchor_status,_row_id,_source_file,_source_sheet,_staged_at
DEM-0000001,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-001,Lake Gardens,1,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,500 g,Weekday,111,35,146,52.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240101,KOL-LOC-001_20240101_DAI-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,3,'W001_2024-01-01'!A3,regional_selling_unit_reference,observed_top5_anchor,1,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000030,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-006,Jodhpur Park,5,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,50 g,Weekday,57,19,76,15.91,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,77,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-006_20240101,KOL-LOC-006_20240101_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1007,'W001_2024-01-01'!A1007,regional_selling_unit_reference,observed_top5_anchor,30,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000031,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-007,Tollygunge,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,83,29,112,137.62,1,5,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,117,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-007_20240101,KOL-LOC-007_20240101_TEA-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1203,'W001_2024-01-01'!A1203,regional_selling_unit_reference,observed_top5_anchor,31,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000032,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-007,Tollygunge,2,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,500 g,Weekday,75,27,102,298.64,1,15,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,91,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-007_20240101,KOL-LOC-007_20240101_TEA-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1204,'W001_2024-01-01'!A1204,regional_selling_unit_reference,observed_top5_anchor,32,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000033,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-007,Tollygunge,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,500 g,Weekday,74,25,99,296.94,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,109,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-007_20240101,KOL-LOC-007_20240101_TEA-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1205,'W001_2024-01-01'!A1205,regional_selling_unit_reference,observed_top5_anchor,33,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000034,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-007,Tollygunge,4,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,75,24,99,82.8,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,102,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-007_20240101,KOL-LOC-007_20240101_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1206,'W001_2024-01-01'!A1206,regional_selling_unit_reference,observed_top5_anchor,34,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000035,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-007,Tollygunge,5,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,71,24,95,64.11,1,20,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,95,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-007_20240101,KOL-LOC-007_20240101_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1207,'W001_2024-01-01'!A1207,regional_selling_unit_reference,observed_top5_anchor,35,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000036,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-008,Golf Green,1,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,100 g,Weekday,83,31,114,68.89,1,15,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,122,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-008_20240101,KOL-LOC-008_20240101_TEA-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1403,'W001_2024-01-01'!A1403,regional_selling_unit_reference,observed_top5_anchor,36,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000037,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-008,Golf Green,2,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,81,27,108,561.13,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,114,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-008_20240101,KOL-LOC-008_20240101_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1404,'W001_2024-01-01'!A1404,regional_selling_unit_reference,observed_top5_anchor,37,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000038,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-008,Golf Green,3,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,76,28,104,161.43,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,105,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-008_20240101,KOL-LOC-008_20240101_DAI-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1405,'W001_2024-01-01'!A1405,regional_selling_unit_reference,observed_top5_anchor,38,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000039,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-008,Golf Green,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,78,26,104,299.18,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,96,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-008_20240101,KOL-LOC-008_20240101_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1406,'W001_2024-01-01'!A1406,regional_selling_unit_reference,observed_top5_anchor,39,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000040,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-008,Golf Green,5,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,1 kg,Weekday,68,20,88,307.43,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,83,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-008_20240101,KOL-LOC-008_20240101_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1407,'W001_2024-01-01'!A1407,regional_selling_unit_reference,observed_top5_anchor,40,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000041,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-009,Garia,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,1 kg,Weekday,90,29,119,2405.9,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,116,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-009_20240101,KOL-LOC-009_20240101_TEA-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1603,'W001_2024-01-01'!A1603,regional_selling_unit_reference,observed_top5_anchor,41,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000042,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-009,Garia,2,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,75,31,106,32.97,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,110,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-009_20240101,KOL-LOC-009_20240101_TEA-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1604,'W001_2024-01-01'!A1604,regional_selling_unit_reference,observed_top5_anchor,42,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000043,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-009,Garia,3,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,74,27,101,156.69,1,10,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,99,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-009_20240101,KOL-LOC-009_20240101_DAI-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1605,'W001_2024-01-01'!A1605,regional_selling_unit_reference,observed_top5_anchor,43,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000044,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-009,Garia,4,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,65,23,88,81.43,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,95,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-009_20240101,KOL-LOC-009_20240101_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1606,'W001_2024-01-01'!A1606,regional_selling_unit_reference,observed_top5_anchor,44,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000045,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-009,Garia,5,BIS-008,Oreo Original,Biscuits & Cookies,Oreo,500 g,Weekday,56,18,74,83.11,1,5,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,70,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-009_20240101,KOL-LOC-009_20240101_BIS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1607,'W001_2024-01-01'!A1607,regional_selling_unit_reference,observed_top5_anchor,45,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000046,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-010,Kasba,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,84,33,117,32.3,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,107,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-010_20240101,KOL-LOC-010_20240101_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1803,'W001_2024-01-01'!A1803,regional_selling_unit_reference,observed_top5_anchor,46,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000047,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-010,Kasba,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,84,28,112,63.58,1,10,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,104,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-010_20240101,KOL-LOC-010_20240101_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1804,'W001_2024-01-01'!A1804,regional_selling_unit_reference,observed_top5_anchor,47,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000048,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-010,Kasba,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,100 g,Weekday,75,27,102,35.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,103,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-010_20240101,KOL-LOC-010_20240101_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1805,'W001_2024-01-01'!A1805,regional_selling_unit_reference,observed_top5_anchor,48,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000049,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-010,Kasba,4,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,250 g,Weekday,69,23,92,151.25,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,87,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-010_20240101,KOL-LOC-010_20240101_TEA-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1806,'W001_2024-01-01'!A1806,regional_selling_unit_reference,observed_top5_anchor,49,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000050,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-010,Kasba,5,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,100 g,Weekday,67,25,92,31.67,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,92,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-010_20240101,KOL-LOC-010_20240101_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,1807,'W001_2024-01-01'!A1807,regional_selling_unit_reference,observed_top5_anchor,50,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000051,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-011,Mukundapur,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,250 g,Weekday,77,26,103,152.4,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,106,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-011_20240101,KOL-LOC-011_20240101_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2003,'W001_2024-01-01'!A2003,regional_selling_unit_reference,observed_top5_anchor,51,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000052,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-011,Mukundapur,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,1 kg,Weekday,74,28,102,548.98,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,118,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-011_20240101,KOL-LOC-011_20240101_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2004,'W001_2024-01-01'!A2004,regional_selling_unit_reference,observed_top5_anchor,52,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000053,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-011,Mukundapur,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,64,24,88,33.0,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,92,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-011_20240101,KOL-LOC-011_20240101_TEA-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2005,'W001_2024-01-01'!A2005,regional_selling_unit_reference,observed_top5_anchor,53,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000054,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-011,Mukundapur,4,VEG-008,Cucumber,Fresh Vegetables,Fresho,250 g,Weekday,64,19,83,17.38,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,94,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-011_20240101,KOL-LOC-011_20240101_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2006,'W001_2024-01-01'!A2006,regional_selling_unit_reference,observed_top5_anchor,54,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000055,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-011,Mukundapur,5,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,500 g,Weekday,62,19,81,88.78,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,79,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-011_20240101,KOL-LOC-011_20240101_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2007,'W001_2024-01-01'!A2007,regional_selling_unit_reference,observed_top5_anchor,55,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000056,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-012,Santoshpur,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,250 g,Weekday,86,29,115,151.92,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,105,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-012_20240101,KOL-LOC-012_20240101_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2203,'W001_2024-01-01'!A2203,regional_selling_unit_reference,observed_top5_anchor,56,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000057,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-012,Santoshpur,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,74,28,102,659.65,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,97,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-012_20240101,KOL-LOC-012_20240101_TEA-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2204,'W001_2024-01-01'!A2204,regional_selling_unit_reference,observed_top5_anchor,57,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000058,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-012,Santoshpur,3,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,250 g,Weekday,73,27,100,152.36,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,105,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-012_20240101,KOL-LOC-012_20240101_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,2205,'W001_2024-01-01'!A2205,regional_selling_unit_reference,observed_top5_anchor,58,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
