warehouse_id,product_id,product_name,category_name,shelf_id,current_stock_units,available_stock_units,cost_price_rs,selling_price_rs,margin_per_unit_rs,stock_cost_value_rs,available_sales_value_rs,gross_margin_potential_rs,snapshot_date,_row_id,_source_file,_source_sheet,_staged_at
WH-KOL-001,FRT-009,Grapes,Fresh Fruits,WH-KOL-001-Z03-R01-S02,39,37,315.0,362.2,47.2,,,,2026-08-31,109,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-010,Pineapple,Fresh Fruits,WH-KOL-001-Z03-R01-S02,49,47,299.0,343.8,44.8,,,,2026-08-31,110,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-001,Potato,Fresh Vegetables,WH-KOL-001-Z03-R01-S03,48,43,56.4,65.0,8.6,,,,2026-08-31,111,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-002,Tomato,Fresh Vegetables,WH-KOL-001-Z03-R01-S03,46,43,84.0,96.6,12.6,,,,2026-08-31,112,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-003,Onion,Fresh Vegetables,WH-KOL-001-Z03-R01-S03,88,83,91.0,104.8,13.8,,,,2026-08-31,113,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-004,Green Peas,Fresh Vegetables,WH-KOL-001-Z03-R01-S03,42,41,107.8,124.0,16.2,,,,2026-08-31,114,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-005,Cauliflower,Fresh Vegetables,WH-KOL-001-Z03-R01-S03,49,45,230.0,264.4,34.4,,,,2026-08-31,115,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-006,Spinach,Fresh Vegetables,WH-KOL-001-Z03-R01-S04,54,50,77.0,88.6,11.6,,,,2026-08-31,116,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-007,Carrot,Fresh Vegetables,WH-KOL-001-Z03-R01-S04,49,46,54.6,63.0,8.4,,,,2026-08-31,117,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-008,Cucumber,Fresh Vegetables,WH-KOL-001-Z03-R01-S04,103,97,47.0,54.2,7.2,,,,2026-08-31,118,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-009,Green Chilli,Fresh Vegetables,WH-KOL-001-Z03-R01-S04,55,52,107.8,124.0,16.2,,,,2026-08-31,119,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-010,Brinjal,Fresh Vegetables,WH-KOL-001-Z03-R01-S04,79,75,50.6,58.4,7.8,,,,2026-08-31,120,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-001,Parle-G,Biscuits & Cookies,WH-KOL-001-Z03-R01-S05,57,54,29.4,33.6,4.2,,,,2026-08-31,121,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-002,Britannia Good Day,Biscuits & Cookies,WH-KOL-001-Z03-R01-S05,47,43,32.2,36.8,4.6,,,,2026-08-31,122,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-003,Britannia Marie Gold,Biscuits & Cookies,WH-KOL-001-Z03-R01-S05,55,53,32.2,36.8,4.6,,,,2026-08-31,123,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-004,Britannia Bourbon,Biscuits & Cookies,WH-KOL-001-Z03-R01-S05,52,48,32.2,36.8,4.6,,,,2026-08-31,124,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-005,Parle Hide & Seek,Biscuits & Cookies,WH-KOL-001-Z03-R01-S05,79,75,32.2,36.8,4.6,,,,2026-08-31,125,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-006,Sunfeast Dark Fantasy,Biscuits & Cookies,WH-KOL-001-Z03-R02-S01,58,55,32.2,36.8,4.6,,,,2026-08-31,126,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-007,Sunfeast Marie Light,Biscuits & Cookies,WH-KOL-001-Z03-R02-S01,55,50,32.2,36.8,4.6,,,,2026-08-31,127,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-008,Oreo Original,Biscuits & Cookies,WH-KOL-001-Z03-R02-S01,76,71,32.2,36.8,4.6,,,,2026-08-31,128,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-009,Tiger Glucose Biscuits,Biscuits & Cookies,WH-KOL-001-Z03-R02-S01,49,45,29.4,33.6,4.2,,,,2026-08-31,129,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BIS-010,Jim Jam Sandwich Biscuits,Biscuits & Cookies,WH-KOL-001-Z03-R02-S01,43,41,32.2,36.8,4.6,,,,2026-08-31,130,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-001,Tata Tea Gold,Tea & Coffee,WH-KOL-001-Z03-R02-S02,71,68,196.0,225.4,29.4,,,,2026-08-31,131,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-002,Tata Tea Premium,Tea & Coffee,WH-KOL-001-Z03-R02-S02,81,75,196.0,225.4,29.4,,,,2026-08-31,132,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-003,Brooke Bond Red Label,Tea & Coffee,WH-KOL-001-Z03-R02-S02,65,59,196.0,225.4,29.4,,,,2026-08-31,133,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,WH-KOL-001-Z03-R02-S02,88,83,196.0,225.4,29.4,,,,2026-08-31,134,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-005,Society Tea,Tea & Coffee,WH-KOL-001-Z03-R02-S02,68,65,196.0,225.4,29.4,,,,2026-08-31,135,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,WH-KOL-001-Z03-R02-S03,70,68,196.0,225.4,29.4,,,,2026-08-31,136,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-007,Nescafé Classic,Tea & Coffee,WH-KOL-001-Z03-R02-S03,79,71,196.0,225.4,29.4,,,,2026-08-31,137,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-008,Nescafé Sunrise,Tea & Coffee,WH-KOL-001-Z03-R02-S03,63,60,196.0,225.4,29.4,,,,2026-08-31,138,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-009,Bru Instant Coffee,Tea & Coffee,WH-KOL-001-Z03-R02-S03,96,91,829.4,953.8,124.4,,,,2026-08-31,139,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,TEA-010,Tata Coffee Grand,Tea & Coffee,WH-KOL-001-Z03-R02-S03,97,92,622.2,715.6,93.4,,,,2026-08-31,140,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-001,Sunsilk Shampoo,Personal Care,WH-KOL-001-Z03-R02-S04,62,57,226.2,260.0,33.8,,,,2026-08-31,141,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-002,Clinic Plus Shampoo,Personal Care,WH-KOL-001-Z03-R02-S04,55,51,226.2,260.0,33.8,,,,2026-08-31,142,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-003,Dove Body Wash,Personal Care,WH-KOL-001-Z03-R02-S04,46,44,207.4,238.4,31.0,,,,2026-08-31,143,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-004,Lux Soap,Personal Care,WH-KOL-001-Z03-R02-S04,60,58,132.0,151.8,19.8,,,,2026-08-31,144,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-005,Pears Soap,Personal Care,WH-KOL-001-Z03-R02-S04,51,48,132.0,151.8,19.8,,,,2026-08-31,145,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-006,Dettol Body Wash,Personal Care,WH-KOL-001-Z03-R02-S05,42,39,207.4,238.4,31.0,,,,2026-08-31,146,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-007,Nivea Body Lotion,Personal Care,WH-KOL-001-Z03-R02-S05,46,43,196.0,225.4,29.4,,,,2026-08-31,147,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-008,Vaseline Body Lotion,Personal Care,WH-KOL-001-Z03-R02-S05,46,42,196.0,225.4,29.4,,,,2026-08-31,148,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-009,Himalaya Face Wash,Personal Care,WH-KOL-001-Z03-R02-S05,60,58,271.4,312.2,40.8,,,,2026-08-31,149,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,PCR-010,Mamaearth Face Wash,Personal Care,WH-KOL-001-Z03-R02-S05,58,54,393.4,452.4,59.0,,,,2026-08-31,150,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-001,Colgate Strong Teeth,Oral Care,WH-KOL-001-Z04-R01-S01,60,57,282.6,324.8,42.2,,,,2026-08-31,151,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-002,Colgate MaxFresh,Oral Care,WH-KOL-001-Z04-R01-S01,40,38,282.6,324.8,42.2,,,,2026-08-31,152,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-003,Colgate Visible White,Oral Care,WH-KOL-001-Z04-R01-S01,41,40,282.6,324.8,42.2,,,,2026-08-31,153,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-004,Closeup Ever Fresh,Oral Care,WH-KOL-001-Z04-R01-S01,46,42,282.6,324.8,42.2,,,,2026-08-31,154,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-005,Pepsodent Germicheck,Oral Care,WH-KOL-001-Z04-R01-S01,53,50,282.6,324.8,42.2,,,,2026-08-31,155,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-006,Sensodyne Fresh Mint,Oral Care,WH-KOL-001-Z04-R01-S02,56,53,1051.6,1209.4,157.8,,,,2026-08-31,156,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-007,Dabur Red Paste,Oral Care,WH-KOL-001-Z04-R01-S02,40,38,282.6,324.8,42.2,,,,2026-08-31,157,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-008,Meswak Toothpaste,Oral Care,WH-KOL-001-Z04-R01-S02,41,39,282.6,324.8,42.2,,,,2026-08-31,158,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-009,Colgate Kids,Oral Care,WH-KOL-001-Z04-R01-S02,49,45,396.0,455.4,59.4,,,,2026-08-31,159,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,ORL-010,Oral-B Toothbrush Pack,Oral Care,WH-KOL-001-Z04-R01-S02,60,55,169.8,195.4,25.6,,,,2026-08-31,160,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-001,Surf Excel Matic,Home Cleaning,WH-KOL-001-Z04-R01-S03,39,37,869.4,999.8,130.4,,,,2026-08-31,161,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-002,Ariel Matic,Home Cleaning,WH-KOL-001-Z04-R01-S03,38,35,869.4,999.8,130.4,,,,2026-08-31,162,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-003,Tide Plus,Home Cleaning,WH-KOL-001-Z04-R01-S03,41,38,644.0,740.6,96.6,,,,2026-08-31,163,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-004,Vim Dishwash Liquid,Home Cleaning,WH-KOL-001-Z04-R01-S03,58,52,60.8,70.0,9.2,,,,2026-08-31,164,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-005,Vim Dishwash Bar,Home Cleaning,WH-KOL-001-Z04-R01-S03,49,45,75.4,86.8,11.4,,,,2026-08-31,165,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-006,Lizol Floor Cleaner,Home Cleaning,WH-KOL-001-Z04-R01-S04,45,41,75.4,86.8,11.4,,,,2026-08-31,166,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-007,Harpic Toilet Cleaner,Home Cleaning,WH-KOL-001-Z04-R01-S04,50,46,56.8,65.4,8.6,,,,2026-08-31,167,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-008,Colin Glass Cleaner,Home Cleaning,WH-KOL-001-Z04-R01-S04,55,51,56.8,65.4,8.6,,,,2026-08-31,168,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-009,Domex Toilet Cleaner,Home Cleaning,WH-KOL-001-Z04-R01-S04,62,58,56.8,65.4,8.6,,,,2026-08-31,169,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,CLN-010,Dettol Disinfectant Liquid,Home Cleaning,WH-KOL-001-Z04-R01-S04,40,39,56.8,65.4,8.6,,,,2026-08-31,170,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-001,Presto Garbage Bags,Household Essentials,WH-KOL-001-Z04-R01-S05,53,50,100.8,115.8,15.0,,,,2026-08-31,171,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-002,Origami Tissue Roll Pack,Household Essentials,WH-KOL-001-Z04-R01-S05,38,34,100.8,115.8,15.0,,,,2026-08-31,172,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-003,Freshwrap Aluminium Foil,Household Essentials,WH-KOL-001-Z04-R01-S05,52,49,100.8,115.8,15.0,,,,2026-08-31,173,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-004,Freshwrap Cling Film,Household Essentials,WH-KOL-001-Z04-R01-S05,49,46,100.8,115.8,15.0,,,,2026-08-31,174,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-005,Tupperware Storage Container,Household Essentials,WH-KOL-001-Z04-R01-S05,41,39,294.2,338.4,44.2,,,,2026-08-31,175,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-006,Milton Water Bottle,Household Essentials,WH-KOL-001-Z04-R02-S01,43,39,100.8,115.8,15.0,,,,2026-08-31,176,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-007,Cello Storage Container Set,Household Essentials,WH-KOL-001-Z04-R02-S01,56,54,100.8,115.8,15.0,,,,2026-08-31,177,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-008,Scotch-Brite Scrub Pad Pack,Household Essentials,WH-KOL-001-Z04-R02-S01,43,39,100.8,115.8,15.0,,,,2026-08-31,178,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-009,Gala Floor Wiper,Household Essentials,WH-KOL-001-Z04-R02-S01,51,47,294.2,338.4,44.2,,,,2026-08-31,179,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,HOU-010,Pigeon Kitchen Storage Set,Household Essentials,WH-KOL-001-Z04-R02-S01,41,39,100.8,115.8,15.0,,,,2026-08-31,180,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S02,85,81,60.8,70.0,9.2,,,,2026-08-31,181,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-002,Yippee Magic Masala Noodles,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S02,58,56,60.8,70.0,9.2,,,,2026-08-31,182,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-003,MTR Ready-to-Eat Poha,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S02,53,51,98.2,113.0,14.8,,,,2026-08-31,183,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S02,112,108,98.2,113.0,14.8,,,,2026-08-31,184,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-005,MTR Ready-to-Eat Rajma,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S02,52,48,98.2,113.0,14.8,,,,2026-08-31,185,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-006,Tata Sampann Poha,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S03,65,59,66.4,76.4,10.0,,,,2026-08-31,186,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-007,Saffola Masala Oats,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S03,59,56,71.0,81.6,10.6,,,,2026-08-31,187,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S03,111,102,98.2,113.0,14.8,,,,2026-08-31,188,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-009,Quaker Oats,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S03,91,85,105.6,121.4,15.8,,,,2026-08-31,189,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,INS-010,Ching's Schezwan Noodles,Instant & Packaged Foods,WH-KOL-001-Z04-R02-S03,112,104,60.8,70.0,9.2,,,,2026-08-31,190,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-001,Pampers Baby Dry Small,Baby Care & Family Care,WH-KOL-001-Z04-R02-S04,56,50,358.2,412.0,53.8,,,,2026-08-31,191,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-002,Pampers Baby Dry Medium,Baby Care & Family Care,WH-KOL-001-Z04-R02-S04,55,51,358.2,412.0,53.8,,,,2026-08-31,192,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-003,Huggies Wonder Pants Small,Baby Care & Family Care,WH-KOL-001-Z04-R02-S04,56,53,358.2,412.0,53.8,,,,2026-08-31,193,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-004,Huggies Wonder Pants Medium,Baby Care & Family Care,WH-KOL-001-Z04-R02-S04,48,45,358.2,412.0,53.8,,,,2026-08-31,194,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-005,Johnson's Baby Shampoo,Baby Care & Family Care,WH-KOL-001-Z04-R02-S04,55,52,414.8,477.0,62.2,,,,2026-08-31,195,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-006,Johnson's Baby Lotion,Baby Care & Family Care,WH-KOL-001-Z04-R02-S05,60,57,414.8,477.0,62.2,,,,2026-08-31,196,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-007,Himalaya Baby Wipes,Baby Care & Family Care,WH-KOL-001-Z04-R02-S05,40,37,301.6,346.8,45.2,,,,2026-08-31,197,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-008,Mamaearth Baby Lotion,Baby Care & Family Care,WH-KOL-001-Z04-R02-S05,47,44,601.4,691.6,90.2,,,,2026-08-31,198,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-009,Sebamed Baby Wash,Baby Care & Family Care,WH-KOL-001-Z04-R02-S05,56,52,787.8,906.0,118.2,,,,2026-08-31,199,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,BAB-010,Johnson's Baby Powder,Baby Care & Family Care,WH-KOL-001-Z04-R02-S05,58,54,301.6,346.8,45.2,,,,2026-08-31,200,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-001,Amul Vanilla Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S01,48,46,101.6,116.8,15.2,,,,2026-08-31,201,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-002,Amul Chocolate Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S01,87,82,101.6,116.8,15.2,,,,2026-08-31,202,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-003,Kwality Wall's Cornetto,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S01,68,65,135.4,155.6,20.2,,,,2026-08-31,203,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-004,Kwality Wall's Magnum Classic,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S01,67,61,220.0,253.2,33.2,,,,2026-08-31,204,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S01,55,51,143.8,165.2,21.4,,,,2026-08-31,205,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S02,52,47,143.8,165.2,21.4,,,,2026-08-31,206,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S02,57,55,126.8,146.0,19.2,,,,2026-08-31,207,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-008,Naturals Tender Coconut Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S02,61,56,186.2,214.2,28.0,,,,2026-08-31,208,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S02,86,81,122.8,141.4,18.6,,,,2026-08-31,209,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,ICE-010,Amul Rajbhog Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-002-Z01-R01-S02,57,54,101.6,116.8,15.2,,,,2026-08-31,210,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-001,Cadbury Dairy Milk,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S03,42,41,62.0,71.4,9.4,,,,2026-08-31,211,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-002,Cadbury 5 Star,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S03,33,30,62.0,71.4,9.4,,,,2026-08-31,212,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-003,Cadbury Silk,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S03,34,33,91.4,105.2,13.8,,,,2026-08-31,213,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-004,Cadbury Perk,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S03,49,45,62.0,71.4,9.4,,,,2026-08-31,214,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-005,Nestlé KitKat,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S03,35,32,62.0,71.4,9.4,,,,2026-08-31,215,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-006,Nestlé Munch,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S04,51,47,62.0,71.4,9.4,,,,2026-08-31,216,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-007,Amul Dark Chocolate,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S04,37,34,63.6,73.2,9.6,,,,2026-08-31,217,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-002,CHO-008,Ferrero Rocher,Chocolates & Confectionery,WH-KOL-002-Z01-R01-S04,52,50,468.0,538.2,70.2,,,,2026-08-31,218,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
