sale_id,week_id,week_start_date,week_end_date,location_id,product_id,units_sold,avg_selling_price_rs,revenue_rs
SALE-000253,2024-W01,2024-01-07,2024-01-13,KOL-LOC-011,PRO-132,101,62.87,6349.87
SALE-000254,2024-W01,2024-01-07,2024-01-13,KOL-LOC-011,PRO-181,96,172.2,16531.199999999997
SALE-000255,2024-W01,2024-01-07,2024-01-13,KOL-LOC-011,PRO-128,72,9.13,657.36
SALE-000256,2024-W01,2024-01-07,2024-01-13,KOL-LOC-012,PRO-139,109,1252.74,136548.66
SALE-000257,2024-W01,2024-01-07,2024-01-13,KOL-LOC-012,PRO-132,101,152.37,15389.37
SALE-000258,2024-W01,2024-01-07,2024-01-13,KOL-LOC-012,PRO-136,93,65.88,6126.839999999999
SALE-000259,2024-W01,2024-01-07,2024-01-13,KOL-LOC-012,PRO-181,90,20.85,1876.5000000000002
SALE-000260,2024-W01,2024-01-07,2024-01-13,KOL-LOC-012,PRO-042,80,43.69,3495.2
SALE-000261,2024-W01,2024-01-07,2024-01-13,KOL-LOC-013,PRO-131,138,556.01,76729.38
SALE-000262,2024-W01,2024-01-07,2024-01-13,KOL-LOC-013,PRO-134,110,61.44,6758.4
SALE-000263,2024-W01,2024-01-07,2024-01-13,KOL-LOC-013,PRO-136,107,31.96,3419.7200000000003
SALE-000264,2024-W01,2024-01-07,2024-01-13,KOL-LOC-013,PRO-132,106,575.58,61011.48
SALE-000265,2024-W01,2024-01-07,2024-01-13,KOL-LOC-013,PRO-139,106,633.05,67103.29999999999
SALE-000266,2024-W01,2024-01-07,2024-01-13,KOL-LOC-014,PRO-137,94,577.18,54254.92
SALE-000267,2024-W01,2024-01-07,2024-01-13,KOL-LOC-014,PRO-134,88,31.01,2728.88
SALE-000268,2024-W01,2024-01-07,2024-01-13,KOL-LOC-014,PRO-042,86,164.76,14169.359999999999
SALE-000269,2024-W01,2024-01-07,2024-01-13,KOL-LOC-014,PRO-132,83,554.72,46041.76
SALE-000270,2024-W01,2024-01-07,2024-01-13,KOL-LOC-014,PRO-190,73,163.09,11905.57
SALE-000271,2024-W01,2024-01-07,2024-01-13,KOL-LOC-015,PRO-034,115,43.81,5038.150000000001
SALE-000272,2024-W01,2024-01-07,2024-01-13,KOL-LOC-015,PRO-132,103,153.26,15785.779999999999
SALE-000273,2024-W01,2024-01-07,2024-01-13,KOL-LOC-015,PRO-139,98,1265.76,124044.48
SALE-000274,2024-W01,2024-01-07,2024-01-13,KOL-LOC-015,PRO-137,93,66.26,6162.18
SALE-000275,2024-W01,2024-01-07,2024-01-13,KOL-LOC-015,PRO-131,93,153.96,14318.28
SALE-000276,2024-W01,2024-01-07,2024-01-13,KOL-LOC-016,PRO-131,113,63.12,7132.5599999999995
SALE-000277,2024-W01,2024-01-07,2024-01-13,KOL-LOC-016,PRO-134,107,561.23,60051.61
SALE-000278,2024-W01,2024-01-07,2024-01-13,KOL-LOC-016,PRO-136,101,63.24,6387.24
SALE-000279,2024-W01,2024-01-07,2024-01-13,KOL-LOC-016,PRO-139,99,267.25,26457.75
SALE-000280,2024-W01,2024-01-07,2024-01-13,KOL-LOC-016,PRO-137,97,301.18,29214.46
SALE-000281,2024-W01,2024-01-07,2024-01-13,KOL-LOC-017,PRO-132,112,33.76,3781.12
SALE-000282,2024-W01,2024-01-07,2024-01-13,KOL-LOC-017,PRO-139,100,137.69,13769.0
SALE-000283,2024-W01,2024-01-07,2024-01-13,KOL-LOC-017,PRO-136,96,150.97,14493.119999999999
SALE-000284,2024-W01,2024-01-07,2024-01-13,KOL-LOC-017,PRO-189,92,83.14,7648.88
SALE-000285,2024-W01,2024-01-07,2024-01-13,KOL-LOC-017,PRO-024,81,69.53,5631.93
SALE-000286,2024-W01,2024-01-07,2024-01-13,KOL-LOC-018,PRO-131,126,150.96,19020.960000000003
SALE-000287,2024-W01,2024-01-07,2024-01-13,KOL-LOC-018,PRO-139,115,143.29,16478.35
SALE-000288,2024-W01,2024-01-07,2024-01-13,KOL-LOC-018,PRO-137,107,574.28,61447.96
SALE-000289,2024-W01,2024-01-07,2024-01-13,KOL-LOC-018,PRO-136,96,291.75,28008.0
SALE-000290,2024-W01,2024-01-07,2024-01-13,KOL-LOC-018,PRO-189,90,156.85,14116.5
SALE-000291,2024-W01,2024-01-07,2024-01-13,KOL-LOC-019,PRO-137,131,147.24,19288.440000000002
SALE-000292,2024-W01,2024-01-07,2024-01-13,KOL-LOC-019,PRO-139,115,132.56,15244.4
SALE-000293,2024-W01,2024-01-07,2024-01-13,KOL-LOC-019,PRO-189,112,308.86,34592.32
SALE-000294,2024-W01,2024-01-07,2024-01-13,KOL-LOC-019,PRO-131,108,32.63,3524.0400000000004
SALE-000295,2024-W01,2024-01-07,2024-01-13,KOL-LOC-019,PRO-118,97,35.88,3480.36
SALE-000296,2024-W01,2024-01-07,2024-01-13,KOL-LOC-020,PRO-131,141,292.1,41186.100000000006
SALE-000297,2024-W01,2024-01-07,2024-01-13,KOL-LOC-020,PRO-042,113,161.77,18280.010000000002
SALE-000298,2024-W01,2024-01-07,2024-01-13,KOL-LOC-020,PRO-188,111,268.26,29776.86
SALE-000299,2024-W01,2024-01-07,2024-01-13,KOL-LOC-020,PRO-136,111,298.45,33127.95
SALE-000300,2024-W01,2024-01-07,2024-01-13,KOL-LOC-020,PRO-138,106,63.28,6707.68
SALE-000301,2024-W01,2024-01-07,2024-01-13,KOL-LOC-021,PRO-132,101,65.29,6594.290000000001
SALE-000302,2024-W01,2024-01-07,2024-01-13,KOL-LOC-021,PRO-038,98,124.02,12153.96
SALE-000303,2024-W01,2024-01-07,2024-01-13,KOL-LOC-021,PRO-134,94,32.7,3073.8
SALE-000304,2024-W01,2024-01-07,2024-01-13,KOL-LOC-021,PRO-181,91,47.23,4297.929999999999
SALE-000305,2024-W01,2024-01-07,2024-01-13,KOL-LOC-021,PRO-050,72,900.99,64871.28
SALE-000306,2024-W01,2024-01-07,2024-01-13,KOL-LOC-022,PRO-031,104,42.77,4448.08
SALE-000307,2024-W01,2024-01-07,2024-01-13,KOL-LOC-022,PRO-137,102,64.47,6575.94
SALE-000308,2024-W01,2024-01-07,2024-01-13,KOL-LOC-022,PRO-139,102,2409.94,245813.88
SALE-000309,2024-W01,2024-01-07,2024-01-13,KOL-LOC-022,PRO-132,100,31.96,3196.0
SALE-000310,2024-W01,2024-01-07,2024-01-13,KOL-LOC-022,PRO-136,89,303.68,27027.52
SALE-000311,2024-W01,2024-01-07,2024-01-13,KOL-LOC-023,PRO-139,105,141.39,14845.949999999999
SALE-000312,2024-W01,2024-01-07,2024-01-13,KOL-LOC-023,PRO-132,100,33.43,3343.0
SALE-000313,2024-W01,2024-01-07,2024-01-13,KOL-LOC-023,PRO-131,96,287.5,27600.0
SALE-000314,2024-W01,2024-01-07,2024-01-13,KOL-LOC-023,PRO-181,94,174.78,16429.32
SALE-000315,2024-W01,2024-01-07,2024-01-13,KOL-LOC-023,PRO-136,88,65.89,5798.32
SALE-000316,2024-W01,2024-01-07,2024-01-13,KOL-LOC-024,PRO-036,111,22.02,2444.22
SALE-000317,2024-W01,2024-01-07,2024-01-13,KOL-LOC-024,PRO-132,110,31.69,3485.9
SALE-000318,2024-W01,2024-01-07,2024-01-13,KOL-LOC-024,PRO-139,107,133.77,14313.390000000001
SALE-000319,2024-W01,2024-01-07,2024-01-13,KOL-LOC-024,PRO-131,105,543.9,57109.5
SALE-000320,2024-W01,2024-01-07,2024-01-13,KOL-LOC-024,PRO-134,79,64.57,5101.03
SALE-000321,2024-W01,2024-01-07,2024-01-13,KOL-LOC-025,PRO-139,114,1223.7,139501.80000000002
SALE-000322,2024-W01,2024-01-07,2024-01-13,KOL-LOC-025,PRO-134,99,296.38,29341.62
SALE-000323,2024-W01,2024-01-07,2024-01-13,KOL-LOC-025,PRO-136,98,296.52,29058.96
SALE-000324,2024-W01,2024-01-07,2024-01-13,KOL-LOC-025,PRO-131,96,34.16,3279.3599999999997
SALE-000325,2024-W01,2024-01-07,2024-01-13,KOL-LOC-025,PRO-042,92,35.54,3269.68
SALE-000326,2024-W01,2024-01-07,2024-01-13,KOL-LOC-026,PRO-139,104,135.01,14041.039999999999
SALE-000327,2024-W01,2024-01-07,2024-01-13,KOL-LOC-026,PRO-131,96,288.92,27736.32
SALE-000328,2024-W01,2024-01-07,2024-01-13,KOL-LOC-026,PRO-042,92,16.96,1560.3200000000002
SALE-000329,2024-W01,2024-01-07,2024-01-13,KOL-LOC-026,PRO-134,90,64.36,5792.4
SALE-000330,2024-W01,2024-01-07,2024-01-13,KOL-LOC-026,PRO-189,84,150.7,12658.8
SALE-000331,2024-W01,2024-01-07,2024-01-13,KOL-LOC-027,PRO-132,124,66.39,8232.36
SALE-000332,2024-W01,2024-01-07,2024-01-13,KOL-LOC-027,PRO-139,97,263.7,25578.899999999998
SALE-000333,2024-W01,2024-01-07,2024-01-13,KOL-LOC-027,PRO-189,90,83.0,7470.0
SALE-000334,2024-W01,2024-01-07,2024-01-13,KOL-LOC-027,PRO-181,88,90.07,7926.16
SALE-000335,2024-W01,2024-01-07,2024-01-13,KOL-LOC-027,PRO-136,84,296.47,24903.480000000003
SALE-000336,2024-W01,2024-01-07,2024-01-13,KOL-LOC-028,PRO-188,107,74.56,7977.92
SALE-000337,2024-W01,2024-01-07,2024-01-13,KOL-LOC-028,PRO-139,100,1251.31,125131.0
SALE-000338,2024-W01,2024-01-07,2024-01-13,KOL-LOC-028,PRO-132,96,297.79,28587.840000000004
SALE-000339,2024-W01,2024-01-07,2024-01-13,KOL-LOC-028,PRO-053,91,23.84,2169.44
SALE-000340,2024-W01,2024-01-07,2024-01-13,KOL-LOC-028,PRO-181,84,48.95,4111.8
SALE-000341,2024-W01,2024-01-07,2024-01-13,KOL-LOC-029,PRO-131,121,145.47,17601.87
SALE-000342,2024-W01,2024-01-07,2024-01-13,KOL-LOC-029,PRO-139,103,141.23,14546.689999999999
SALE-000343,2024-W01,2024-01-07,2024-01-13,KOL-LOC-029,PRO-137,100,536.57,53657.00000000001
SALE-000344,2024-W01,2024-01-07,2024-01-13,KOL-LOC-029,PRO-118,98,17.01,1666.9800000000002
SALE-000345,2024-W01,2024-01-07,2024-01-13,KOL-LOC-029,PRO-132,95,293.98,27928.100000000002
SALE-000346,2024-W01,2024-01-07,2024-01-13,KOL-LOC-030,PRO-136,118,65.25,7699.5
SALE-000347,2024-W01,2024-01-07,2024-01-13,KOL-LOC-030,PRO-132,118,150.35,17741.3
SALE-000348,2024-W01,2024-01-07,2024-01-13,KOL-LOC-030,PRO-137,115,61.82,7109.3
SALE-000349,2024-W01,2024-01-07,2024-01-13,KOL-LOC-030,PRO-134,103,548.14,56458.42
SALE-000350,2024-W01,2024-01-07,2024-01-13,KOL-LOC-030,PRO-139,101,1176.17,118793.17000000001
SALE-000351,2024-W01,2024-01-07,2024-01-13,KOL-LOC-031,PRO-131,105,153.92,16161.599999999999
SALE-000352,2024-W01,2024-01-07,2024-01-13,KOL-LOC-031,PRO-137,101,535.57,54092.57000000001
SALE-000353,2024-W01,2024-01-07,2024-01-13,KOL-LOC-031,PRO-136,99,32.16,3183.8399999999997
SALE-000354,2024-W01,2024-01-07,2024-01-13,KOL-LOC-031,PRO-042,94,160.21,15059.740000000002
SALE-000355,2024-W01,2024-01-07,2024-01-13,KOL-LOC-031,PRO-029,88,17.67,1554.96
SALE-000356,2024-W01,2024-01-07,2024-01-13,KOL-LOC-032,PRO-131,129,65.39,8435.31
SALE-000357,2024-W01,2024-01-07,2024-01-13,KOL-LOC-032,PRO-137,118,566.81,66883.57999999999
SALE-000358,2024-W01,2024-01-07,2024-01-13,KOL-LOC-032,PRO-132,102,155.45,15855.9
SALE-000359,2024-W01,2024-01-07,2024-01-13,KOL-LOC-032,PRO-139,101,134.8,13614.800000000001
SALE-000360,2024-W01,2024-01-07,2024-01-13,KOL-LOC-032,PRO-188,91,148.76,13537.16
SALE-000361,2024-W01,2024-01-07,2024-01-13,KOL-LOC-033,PRO-139,140,632.08,88491.20000000001
SALE-000362,2024-W01,2024-01-07,2024-01-13,KOL-LOC-033,PRO-132,136,303.94,41335.84
SALE-000363,2024-W01,2024-01-07,2024-01-13,KOL-LOC-033,PRO-131,132,67.68,8933.76
SALE-000364,2024-W01,2024-01-07,2024-01-13,KOL-LOC-033,PRO-189,108,35.84,3870.7200000000003
SALE-000365,2024-W01,2024-01-07,2024-01-13,KOL-LOC-033,PRO-181,91,93.92,8546.72
SALE-000366,2024-W01,2024-01-07,2024-01-13,KOL-LOC-034,PRO-132,139,548.67,76265.12999999999
SALE-000367,2024-W01,2024-01-07,2024-01-13,KOL-LOC-034,PRO-139,121,134.86,16318.060000000001
SALE-000368,2024-W01,2024-01-07,2024-01-13,KOL-LOC-034,PRO-134,119,32.73,3894.8699999999994
SALE-000369,2024-W01,2024-01-07,2024-01-13,KOL-LOC-034,PRO-181,116,48.83,5664.28
SALE-000370,2024-W01,2024-01-07,2024-01-13,KOL-LOC-034,PRO-137,109,31.37,3419.33
SALE-000371,2024-W01,2024-01-07,2024-01-13,KOL-LOC-035,PRO-132,138,64.58,8912.039999999999
SALE-000372,2024-W01,2024-01-07,2024-01-13,KOL-LOC-035,PRO-189,117,82.72,9678.24
SALE-000373,2024-W01,2024-01-07,2024-01-13,KOL-LOC-035,PRO-137,102,65.47,6677.94
SALE-000374,2024-W01,2024-01-07,2024-01-13,KOL-LOC-035,PRO-050,101,184.03,18587.03
SALE-000375,2024-W01,2024-01-07,2024-01-13,KOL-LOC-035,PRO-030,89,70.24,6251.36
SALE-000376,2024-W01,2024-01-07,2024-01-13,KOL-LOC-036,PRO-132,122,63.05,7692.099999999999
SALE-000377,2024-W01,2024-01-07,2024-01-13,KOL-LOC-036,PRO-131,115,32.63,3752.4500000000003
SALE-000378,2024-W01,2024-01-07,2024-01-13,KOL-LOC-036,PRO-137,108,63.8,6890.4
SALE-000379,2024-W01,2024-01-07,2024-01-13,KOL-LOC-036,PRO-038,108,125.21,13522.679999999998
SALE-000380,2024-W01,2024-01-07,2024-01-13,KOL-LOC-036,PRO-189,99,16.82,1665.18
SALE-000381,2024-W01,2024-01-07,2024-01-13,KOL-LOC-037,PRO-131,110,63.91,7030.099999999999
SALE-000382,2024-W01,2024-01-07,2024-01-13,KOL-LOC-037,PRO-132,106,65.47,6939.82
SALE-000383,2024-W01,2024-01-07,2024-01-13,KOL-LOC-037,PRO-189,96,158.7,15235.199999999999
SALE-000384,2024-W01,2024-01-07,2024-01-13,KOL-LOC-037,PRO-029,94,34.94,3284.3599999999997
SALE-000385,2024-W01,2024-01-07,2024-01-13,KOL-LOC-037,PRO-139,83,670.36,55639.880000000005
SALE-000386,2024-W01,2024-01-07,2024-01-13,KOL-LOC-038,PRO-132,114,31.84,3629.7599999999998
SALE-000387,2024-W01,2024-01-07,2024-01-13,KOL-LOC-038,PRO-137,101,65.54,6619.540000000001
SALE-000388,2024-W01,2024-01-07,2024-01-13,KOL-LOC-038,PRO-188,83,32.36,2685.88
SALE-000389,2024-W01,2024-01-07,2024-01-13,KOL-LOC-038,PRO-184,80,76.15,6092.0
SALE-000390,2024-W01,2024-01-07,2024-01-13,KOL-LOC-038,PRO-136,79,31.95,2524.0499999999997
SALE-000391,2024-W01,2024-01-07,2024-01-13,KOL-LOC-039,PRO-139,111,136.81,15185.91
SALE-000392,2024-W01,2024-01-07,2024-01-13,KOL-LOC-039,PRO-132,100,282.88,28288.0
SALE-000393,2024-W01,2024-01-07,2024-01-13,KOL-LOC-039,PRO-137,99,66.98,6631.02
SALE-000394,2024-W01,2024-01-07,2024-01-13,KOL-LOC-039,PRO-136,94,155.94,14658.36
SALE-000395,2024-W01,2024-01-07,2024-01-13,KOL-LOC-039,PRO-188,91,79.95,7275.45
SALE-000396,2024-W01,2024-01-07,2024-01-13,KOL-LOC-040,PRO-139,107,142.61,15259.270000000002
SALE-000397,2024-W01,2024-01-07,2024-01-13,KOL-LOC-040,PRO-132,96,155.62,14939.52
SALE-000398,2024-W01,2024-01-07,2024-01-13,KOL-LOC-040,PRO-131,90,572.76,51548.4
SALE-000399,2024-W01,2024-01-07,2024-01-13,KOL-LOC-040,PRO-134,89,64.36,5728.04
SALE-000400,2024-W01,2024-01-07,2024-01-13,KOL-LOC-040,PRO-006,89,361.9,32209.1
SALE-000401,2024-W02,2024-01-14,2024-01-20,KOL-LOC-001,PRO-131,97,32.25,3128.25
SALE-000402,2024-W02,2024-01-14,2024-01-20,KOL-LOC-001,PRO-137,95,159.44,15146.8
SALE-000403,2024-W02,2024-01-14,2024-01-20,KOL-LOC-001,PRO-189,86,16.93,1455.98
SALE-000404,2024-W02,2024-01-14,2024-01-20,KOL-LOC-001,PRO-136,84,565.37,47491.08
SALE-000405,2024-W02,2024-01-14,2024-01-20,KOL-LOC-001,PRO-118,68,66.27,4506.36
SALE-000406,2024-W02,2024-01-14,2024-01-20,KOL-LOC-002,PRO-132,133,32.39,4307.87
SALE-000407,2024-W02,2024-01-14,2024-01-20,KOL-LOC-002,PRO-139,130,682.92,88779.59999999999
SALE-000408,2024-W02,2024-01-14,2024-01-20,KOL-LOC-002,PRO-137,130,557.77,72510.09999999999
SALE-000409,2024-W02,2024-01-14,2024-01-20,KOL-LOC-002,PRO-131,121,293.43,35505.03
SALE-000410,2024-W02,2024-01-14,2024-01-20,KOL-LOC-002,PRO-134,120,64.01,7681.200000000001
SALE-000411,2024-W02,2024-01-14,2024-01-20,KOL-LOC-003,PRO-139,110,137.74,15151.400000000001
SALE-000412,2024-W02,2024-01-14,2024-01-20,KOL-LOC-003,PRO-132,106,151.6,16069.599999999999
SALE-000413,2024-W02,2024-01-14,2024-01-20,KOL-LOC-003,PRO-131,98,64.7,6340.6
SALE-000414,2024-W02,2024-01-14,2024-01-20,KOL-LOC-003,PRO-042,86,18.08,1554.8799999999999
SALE-000415,2024-W02,2024-01-14,2024-01-20,KOL-LOC-003,PRO-118,84,34.32,2882.88
SALE-000416,2024-W02,2024-01-14,2024-01-20,KOL-LOC-004,PRO-132,132,287.53,37953.96
SALE-000417,2024-W02,2024-01-14,2024-01-20,KOL-LOC-004,PRO-139,124,277.17,34369.08
SALE-000418,2024-W02,2024-01-14,2024-01-20,KOL-LOC-004,PRO-136,111,32.63,3621.9300000000003
SALE-000419,2024-W02,2024-01-14,2024-01-20,KOL-LOC-004,PRO-134,110,152.06,16726.6
SALE-000420,2024-W02,2024-01-14,2024-01-20,KOL-LOC-004,PRO-189,101,34.82,3516.82
SALE-000421,2024-W02,2024-01-14,2024-01-20,KOL-LOC-005,PRO-137,142,33.18,4711.56
SALE-000422,2024-W02,2024-01-14,2024-01-20,KOL-LOC-005,PRO-139,137,268.01,36717.369999999995
SALE-000423,2024-W02,2024-01-14,2024-01-20,KOL-LOC-005,PRO-132,130,63.46,8249.8
SALE-000424,2024-W02,2024-01-14,2024-01-20,KOL-LOC-005,PRO-131,128,148.67,19029.76
SALE-000425,2024-W02,2024-01-14,2024-01-20,KOL-LOC-005,PRO-042,115,42.99,4943.85
SALE-000426,2024-W02,2024-01-14,2024-01-20,KOL-LOC-006,PRO-132,121,32.13,3887.7300000000005
SALE-000427,2024-W02,2024-01-14,2024-01-20,KOL-LOC-006,PRO-139,103,274.69,28293.07
SALE-000428,2024-W02,2024-01-14,2024-01-20,KOL-LOC-006,PRO-137,94,565.26,53134.44
SALE-000429,2024-W02,2024-01-14,2024-01-20,KOL-LOC-006,PRO-134,89,578.11,51451.79
SALE-000430,2024-W02,2024-01-14,2024-01-20,KOL-LOC-006,PRO-136,82,149.39,12249.98
SALE-000431,2024-W02,2024-01-14,2024-01-20,KOL-LOC-007,PRO-131,105,296.58,31140.899999999998
SALE-000432,2024-W02,2024-01-14,2024-01-20,KOL-LOC-007,PRO-139,105,630.19,66169.95000000001
SALE-000433,2024-W02,2024-01-14,2024-01-20,KOL-LOC-007,PRO-132,104,67.24,6992.959999999999
SALE-000434,2024-W02,2024-01-14,2024-01-20,KOL-LOC-007,PRO-136,101,147.64,14911.64
SALE-000435,2024-W02,2024-01-14,2024-01-20,KOL-LOC-007,PRO-042,87,80.0,6960.0
SALE-000436,2024-W02,2024-01-14,2024-01-20,KOL-LOC-008,PRO-132,118,61.19,7220.42
SALE-000437,2024-W02,2024-01-14,2024-01-20,KOL-LOC-008,PRO-139,108,2364.16,255329.27999999997
SALE-000438,2024-W02,2024-01-14,2024-01-20,KOL-LOC-008,PRO-181,98,11.34,1111.32
SALE-000439,2024-W02,2024-01-14,2024-01-20,KOL-LOC-008,PRO-137,97,63.48,6157.5599999999995
SALE-000440,2024-W02,2024-01-14,2024-01-20,KOL-LOC-008,PRO-189,84,158.41,13306.44
SALE-000441,2024-W02,2024-01-14,2024-01-20,KOL-LOC-009,PRO-132,115,67.98,7817.700000000001
SALE-000442,2024-W02,2024-01-14,2024-01-20,KOL-LOC-009,PRO-139,106,637.67,67593.01999999999
SALE-000443,2024-W02,2024-01-14,2024-01-20,KOL-LOC-009,PRO-137,105,558.98,58692.9
SALE-000444,2024-W02,2024-01-14,2024-01-20,KOL-LOC-009,PRO-042,100,43.07,4307.0
SALE-000445,2024-W02,2024-01-14,2024-01-20,KOL-LOC-009,PRO-181,97,177.25,17193.25
SALE-000446,2024-W02,2024-01-14,2024-01-20,KOL-LOC-010,PRO-131,109,63.03,6870.27
SALE-000447,2024-W02,2024-01-14,2024-01-20,KOL-LOC-010,PRO-137,108,302.49,32668.920000000002
SALE-000448,2024-W02,2024-01-14,2024-01-20,KOL-LOC-010,PRO-134,100,153.15,15315.0
SALE-000449,2024-W02,2024-01-14,2024-01-20,KOL-LOC-010,PRO-181,92,21.44,1972.48
SALE-000450,2024-W02,2024-01-14,2024-01-20,KOL-LOC-010,PRO-136,87,289.24,25163.88
SALE-000451,2024-W02,2024-01-14,2024-01-20,KOL-LOC-011,PRO-131,108,63.05,6809.4
SALE-000452,2024-W02,2024-01-14,2024-01-20,KOL-LOC-011,PRO-042,100,17.71,1771.0
SALE-000453,2024-W02,2024-01-14,2024-01-20,KOL-LOC-011,PRO-137,99,153.48,15194.519999999999
SALE-000454,2024-W02,2024-01-14,2024-01-20,KOL-LOC-011,PRO-132,94,156.55,14715.7
SALE-000455,2024-W02,2024-01-14,2024-01-20,KOL-LOC-011,PRO-181,89,12.14,1080.46
SALE-000456,2024-W02,2024-01-14,2024-01-20,KOL-LOC-012,PRO-136,94,145.91,13715.539999999999
SALE-000457,2024-W02,2024-01-14,2024-01-20,KOL-LOC-012,PRO-042,90,17.4,1565.9999999999998
SALE-000458,2024-W02,2024-01-14,2024-01-20,KOL-LOC-012,PRO-134,86,301.25,25907.5
SALE-000459,2024-W02,2024-01-14,2024-01-20,KOL-LOC-012,PRO-118,83,68.14,5655.62
SALE-000460,2024-W02,2024-01-14,2024-01-20,KOL-LOC-012,PRO-189,82,158.93,13032.26
SALE-000461,2024-W02,2024-01-14,2024-01-20,KOL-LOC-013,PRO-132,128,63.51,8129.28
SALE-000462,2024-W02,2024-01-14,2024-01-20,KOL-LOC-013,PRO-037,124,39.44,4890.5599999999995
SALE-000463,2024-W02,2024-01-14,2024-01-20,KOL-LOC-013,PRO-131,110,33.38,3671.8
SALE-000464,2024-W02,2024-01-14,2024-01-20,KOL-LOC-013,PRO-134,108,153.57,16585.559999999998
SALE-000465,2024-W02,2024-01-14,2024-01-20,KOL-LOC-013,PRO-137,102,33.21,3387.42
SALE-000466,2024-W02,2024-01-14,2024-01-20,KOL-LOC-014,PRO-132,98,546.86,53592.28
SALE-000467,2024-W02,2024-01-14,2024-01-20,KOL-LOC-014,PRO-137,98,31.09,3046.82
SALE-000468,2024-W02,2024-01-14,2024-01-20,KOL-LOC-014,PRO-131,95,157.92,15002.4
SALE-000469,2024-W02,2024-01-14,2024-01-20,KOL-LOC-014,PRO-134,87,573.79,49919.729999999996
SALE-000470,2024-W02,2024-01-14,2024-01-20,KOL-LOC-014,PRO-136,70,64.56,4519.2
SALE-000471,2024-W02,2024-01-14,2024-01-20,KOL-LOC-015,PRO-139,113,2448.87,276722.31
SALE-000472,2024-W02,2024-01-14,2024-01-20,KOL-LOC-015,PRO-181,105,11.82,1241.1000000000001
SALE-000473,2024-W02,2024-01-14,2024-01-20,KOL-LOC-015,PRO-132,102,32.98,3363.9599999999996
SALE-000474,2024-W02,2024-01-14,2024-01-20,KOL-LOC-015,PRO-189,86,297.34,25571.239999999998
SALE-000475,2024-W02,2024-01-14,2024-01-20,KOL-LOC-015,PRO-136,85,32.94,2799.8999999999996
SALE-000476,2024-W02,2024-01-14,2024-01-20,KOL-LOC-016,PRO-137,118,155.46,18344.280000000002
SALE-000477,2024-W02,2024-01-14,2024-01-20,KOL-LOC-016,PRO-139,116,1242.59,144140.44
SALE-000478,2024-W02,2024-01-14,2024-01-20,KOL-LOC-016,PRO-136,90,65.62,5905.8
SALE-000479,2024-W02,2024-01-14,2024-01-20,KOL-LOC-016,PRO-029,86,18.01,1548.8600000000001
SALE-000480,2024-W02,2024-01-14,2024-01-20,KOL-LOC-016,PRO-125,73,45.65,3332.45
SALE-000481,2024-W02,2024-01-14,2024-01-20,KOL-LOC-017,PRO-139,111,265.57,29478.27
SALE-000482,2024-W02,2024-01-14,2024-01-20,KOL-LOC-017,PRO-131,93,32.4,3013.2
SALE-000483,2024-W02,2024-01-14,2024-01-20,KOL-LOC-017,PRO-118,85,34.46,2929.1
SALE-000484,2024-W02,2024-01-14,2024-01-20,KOL-LOC-017,PRO-030,83,134.94,11200.02
SALE-000485,2024-W02,2024-01-14,2024-01-20,KOL-LOC-017,PRO-042,76,159.97,12157.72
SALE-000486,2024-W02,2024-01-14,2024-01-20,KOL-LOC-018,PRO-131,122,152.8,18641.600000000002
SALE-000487,2024-W02,2024-01-14,2024-01-20,KOL-LOC-018,PRO-139,111,1257.71,139605.81
SALE-000488,2024-W02,2024-01-14,2024-01-20,KOL-LOC-018,PRO-181,93,173.89,16171.769999999999
SALE-000489,2024-W02,2024-01-14,2024-01-20,KOL-LOC-018,PRO-053,92,24.66,2268.72
SALE-000490,2024-W02,2024-01-14,2024-01-20,KOL-LOC-018,PRO-030,85,70.43,5986.55
SALE-000491,2024-W02,2024-01-14,2024-01-20,KOL-LOC-019,PRO-132,114,553.93,63148.02
SALE-000492,2024-W02,2024-01-14,2024-01-20,KOL-LOC-019,PRO-137,111,63.47,7045.17
SALE-000493,2024-W02,2024-01-14,2024-01-20,KOL-LOC-019,PRO-042,104,82.33,8562.32
SALE-000494,2024-W02,2024-01-14,2024-01-20,KOL-LOC-019,PRO-134,101,33.97,3430.97
SALE-000495,2024-W02,2024-01-14,2024-01-20,KOL-LOC-019,PRO-189,95,303.93,28873.350000000002
SALE-000496,2024-W02,2024-01-14,2024-01-20,KOL-LOC-020,PRO-131,126,64.83,8168.58
SALE-000497,2024-W02,2024-01-14,2024-01-20,KOL-LOC-020,PRO-136,122,301.52,36785.439999999995
SALE-000498,2024-W02,2024-01-14,2024-01-20,KOL-LOC-020,PRO-042,97,82.21,7974.369999999999
SALE-000499,2024-W02,2024-01-14,2024-01-20,KOL-LOC-020,PRO-189,96,80.55,7732.799999999999
SALE-000500,2024-W02,2024-01-14,2024-01-20,KOL-LOC-020,PRO-188,95,77.21,7334.95
SALE-000501,2024-W02,2024-01-14,2024-01-20,KOL-LOC-021,PRO-137,121,63.12,7637.5199999999995
SALE-000502,2024-W02,2024-01-14,2024-01-20,KOL-LOC-021,PRO-132,108,293.69,31718.52
SALE-000503,2024-W02,2024-01-14,2024-01-20,KOL-LOC-021,PRO-139,105,138.27,14518.35
SALE-000504,2024-W02,2024-01-14,2024-01-20,KOL-LOC-021,PRO-042,81,43.02,3484.6200000000003
