inventory_id,warehouse_id,product_id,shelf_id,available_stock,safety_stock
INV-1421,WH-008,PRO-021,WH-KOL-008-Z01-R01-S05,46,7
INV-1422,WH-008,PRO-022,WH-KOL-008-Z01-R01-S05,58,9
INV-1423,WH-008,PRO-023,WH-KOL-008-Z01-R01-S05,30,4
INV-1424,WH-008,PRO-024,WH-KOL-008-Z01-R01-S05,44,7
INV-1425,WH-008,PRO-025,WH-KOL-008-Z01-R01-S05,29,4
INV-1426,WH-008,PRO-026,WH-KOL-008-Z01-R02-S01,38,6
INV-1427,WH-008,PRO-027,WH-KOL-008-Z01-R02-S01,28,4
INV-1428,WH-008,PRO-028,WH-KOL-008-Z01-R02-S01,45,7
INV-1429,WH-008,PRO-029,WH-KOL-008-Z01-R02-S01,51,8
INV-1430,WH-008,PRO-030,WH-KOL-008-Z01-R02-S01,57,9
INV-1431,WH-008,PRO-031,WH-KOL-008-Z01-R02-S02,46,7
INV-1432,WH-008,PRO-032,WH-KOL-008-Z01-R02-S02,46,7
INV-1433,WH-008,PRO-033,WH-KOL-008-Z01-R02-S02,41,6
INV-1434,WH-008,PRO-034,WH-KOL-008-Z01-R02-S02,64,10
INV-1435,WH-008,PRO-035,WH-KOL-008-Z01-R02-S02,68,10
INV-1436,WH-008,PRO-036,WH-KOL-008-Z01-R02-S03,54,8
INV-1437,WH-008,PRO-037,WH-KOL-008-Z01-R02-S03,48,7
INV-1438,WH-008,PRO-038,WH-KOL-008-Z01-R02-S03,44,7
INV-1439,WH-008,PRO-039,WH-KOL-008-Z01-R02-S03,37,6
INV-1440,WH-008,PRO-040,WH-KOL-008-Z01-R02-S03,47,7
INV-1441,WH-008,PRO-041,WH-KOL-008-Z01-R02-S04,31,5
INV-1442,WH-008,PRO-042,WH-KOL-008-Z01-R02-S04,47,7
INV-1443,WH-008,PRO-043,WH-KOL-008-Z01-R02-S04,32,5
INV-1444,WH-008,PRO-044,WH-KOL-008-Z01-R02-S04,38,6
INV-1445,WH-008,PRO-045,WH-KOL-008-Z01-R02-S04,59,9
INV-1446,WH-008,PRO-046,WH-KOL-008-Z01-R02-S05,38,6
INV-1447,WH-008,PRO-047,WH-KOL-008-Z01-R02-S05,33,5
INV-1448,WH-008,PRO-048,WH-KOL-008-Z01-R02-S05,39,6
INV-1449,WH-008,PRO-049,WH-KOL-008-Z01-R02-S05,32,5
INV-1450,WH-008,PRO-050,WH-KOL-008-Z01-R02-S05,63,9
INV-1451,WH-008,PRO-051,WH-KOL-008-Z02-R01-S01,33,5
INV-1452,WH-008,PRO-052,WH-KOL-008-Z02-R01-S01,26,4
INV-1453,WH-008,PRO-053,WH-KOL-008-Z02-R01-S01,37,6
INV-1454,WH-008,PRO-054,WH-KOL-008-Z02-R01-S01,65,10
INV-1455,WH-008,PRO-055,WH-KOL-008-Z02-R01-S01,34,5
INV-1456,WH-008,PRO-056,WH-KOL-008-Z02-R01-S02,22,3
INV-1457,WH-008,PRO-057,WH-KOL-008-Z02-R01-S02,25,4
INV-1458,WH-008,PRO-058,WH-KOL-008-Z02-R01-S02,21,3
INV-1459,WH-008,PRO-059,WH-KOL-008-Z02-R01-S02,25,4
INV-1460,WH-008,PRO-060,WH-KOL-008-Z02-R01-S02,31,5
INV-1461,WH-008,PRO-061,WH-KOL-008-Z02-R01-S03,24,4
INV-1462,WH-008,PRO-062,WH-KOL-008-Z02-R01-S03,33,5
INV-1463,WH-008,PRO-063,WH-KOL-008-Z02-R01-S03,30,4
INV-1464,WH-008,PRO-064,WH-KOL-008-Z02-R01-S03,22,3
INV-1465,WH-008,PRO-065,WH-KOL-008-Z02-R01-S03,23,3
INV-1466,WH-008,PRO-066,WH-KOL-008-Z02-R01-S04,27,4
INV-1467,WH-008,PRO-067,WH-KOL-008-Z02-R01-S04,26,4
INV-1468,WH-008,PRO-068,WH-KOL-008-Z02-R01-S04,23,3
INV-1469,WH-008,PRO-069,WH-KOL-008-Z02-R01-S04,30,4
INV-1470,WH-008,PRO-070,WH-KOL-008-Z02-R01-S04,30,4
INV-1471,WH-008,PRO-071,WH-KOL-008-Z02-R01-S05,29,4
INV-1472,WH-008,PRO-072,WH-KOL-008-Z02-R01-S05,24,4
INV-1473,WH-008,PRO-073,WH-KOL-008-Z02-R01-S05,34,5
INV-1474,WH-008,PRO-074,WH-KOL-008-Z02-R01-S05,28,4
INV-1475,WH-008,PRO-075,WH-KOL-008-Z02-R01-S05,26,4
INV-1476,WH-008,PRO-076,WH-KOL-008-Z02-R02-S01,25,4
INV-1477,WH-008,PRO-077,WH-KOL-008-Z02-R02-S01,22,3
INV-1478,WH-008,PRO-078,WH-KOL-008-Z02-R02-S01,30,4
INV-1479,WH-008,PRO-079,WH-KOL-008-Z02-R02-S01,28,4
INV-1480,WH-008,PRO-080,WH-KOL-008-Z02-R02-S01,35,5
INV-1481,WH-008,PRO-081,WH-KOL-008-Z02-R02-S02,35,5
INV-1482,WH-008,PRO-082,WH-KOL-008-Z02-R02-S02,31,5
INV-1483,WH-008,PRO-083,WH-KOL-008-Z02-R02-S02,24,4
INV-1484,WH-008,PRO-084,WH-KOL-008-Z02-R02-S02,26,4
INV-1485,WH-008,PRO-085,WH-KOL-008-Z02-R02-S02,29,4
INV-1486,WH-008,PRO-086,WH-KOL-008-Z02-R02-S03,32,5
INV-1487,WH-008,PRO-087,WH-KOL-008-Z02-R02-S03,34,5
INV-1488,WH-008,PRO-088,WH-KOL-008-Z02-R02-S03,24,4
INV-1489,WH-008,PRO-089,WH-KOL-008-Z02-R02-S03,24,4
INV-1490,WH-008,PRO-090,WH-KOL-008-Z02-R02-S03,30,4
INV-1491,WH-008,PRO-091,WH-KOL-008-Z02-R02-S04,31,5
INV-1492,WH-008,PRO-092,WH-KOL-008-Z02-R02-S04,21,3
INV-1493,WH-008,PRO-093,WH-KOL-008-Z02-R02-S04,26,4
INV-1494,WH-008,PRO-094,WH-KOL-008-Z02-R02-S04,29,4
INV-1495,WH-008,PRO-095,WH-KOL-008-Z02-R02-S04,36,5
INV-1496,WH-008,PRO-096,WH-KOL-008-Z02-R02-S05,31,5
INV-1497,WH-008,PRO-097,WH-KOL-008-Z02-R02-S05,33,5
INV-1498,WH-008,PRO-098,WH-KOL-008-Z02-R02-S05,23,3
INV-1499,WH-008,PRO-099,WH-KOL-008-Z02-R02-S05,34,5
INV-1500,WH-008,PRO-100,WH-KOL-008-Z02-R02-S05,29,4
INV-1501,WH-008,PRO-101,WH-KOL-008-Z03-R01-S01,28,4
INV-1502,WH-008,PRO-102,WH-KOL-008-Z03-R01-S01,34,5
INV-1503,WH-008,PRO-103,WH-KOL-008-Z03-R01-S01,33,5
INV-1504,WH-008,PRO-104,WH-KOL-008-Z03-R01-S01,33,5
INV-1505,WH-008,PRO-105,WH-KOL-008-Z03-R01-S01,29,4
INV-1506,WH-008,PRO-106,WH-KOL-008-Z03-R01-S02,30,4
INV-1507,WH-008,PRO-107,WH-KOL-008-Z03-R01-S02,54,8
INV-1508,WH-008,PRO-108,WH-KOL-008-Z03-R01-S02,27,4
INV-1509,WH-008,PRO-109,WH-KOL-008-Z03-R01-S02,33,5
INV-1510,WH-008,PRO-110,WH-KOL-008-Z03-R01-S02,24,4
INV-1511,WH-008,PRO-111,WH-KOL-008-Z03-R01-S03,31,5
INV-1512,WH-008,PRO-112,WH-KOL-008-Z03-R01-S03,27,4
INV-1513,WH-008,PRO-113,WH-KOL-008-Z03-R01-S03,36,5
INV-1514,WH-008,PRO-114,WH-KOL-008-Z03-R01-S03,33,5
INV-1515,WH-008,PRO-115,WH-KOL-008-Z03-R01-S03,36,5
INV-1516,WH-008,PRO-116,WH-KOL-008-Z03-R01-S04,34,5
INV-1517,WH-008,PRO-117,WH-KOL-008-Z03-R01-S04,23,3
INV-1518,WH-008,PRO-118,WH-KOL-008-Z03-R01-S04,59,9
INV-1519,WH-008,PRO-119,WH-KOL-008-Z03-R01-S04,30,4
INV-1520,WH-008,PRO-120,WH-KOL-008-Z03-R01-S04,53,8
INV-1521,WH-008,PRO-121,WH-KOL-008-Z03-R01-S05,34,5
INV-1522,WH-008,PRO-122,WH-KOL-008-Z03-R01-S05,29,4
INV-1523,WH-008,PRO-123,WH-KOL-008-Z03-R01-S05,31,5
INV-1524,WH-008,PRO-124,WH-KOL-008-Z03-R01-S05,24,4
INV-1525,WH-008,PRO-125,WH-KOL-008-Z03-R01-S05,57,9
INV-1526,WH-008,PRO-126,WH-KOL-008-Z03-R02-S01,33,5
INV-1527,WH-008,PRO-127,WH-KOL-008-Z03-R02-S01,32,5
INV-1528,WH-008,PRO-128,WH-KOL-008-Z03-R02-S01,37,6
INV-1529,WH-008,PRO-129,WH-KOL-008-Z03-R02-S01,28,4
INV-1530,WH-008,PRO-130,WH-KOL-008-Z03-R02-S01,26,4
INV-1531,WH-008,PRO-131,WH-KOL-008-Z03-R02-S02,49,7
INV-1532,WH-008,PRO-132,WH-KOL-008-Z03-R02-S02,55,8
INV-1533,WH-008,PRO-133,WH-KOL-008-Z03-R02-S02,40,6
INV-1534,WH-008,PRO-134,WH-KOL-008-Z03-R02-S02,37,6
INV-1535,WH-008,PRO-135,WH-KOL-008-Z03-R02-S02,37,6
INV-1536,WH-008,PRO-136,WH-KOL-008-Z03-R02-S03,39,6
INV-1537,WH-008,PRO-137,WH-KOL-008-Z03-R02-S03,47,7
INV-1538,WH-008,PRO-138,WH-KOL-008-Z03-R02-S03,40,6
INV-1539,WH-008,PRO-139,WH-KOL-008-Z03-R02-S03,53,8
INV-1540,WH-008,PRO-140,WH-KOL-008-Z03-R02-S03,49,7
INV-1541,WH-008,PRO-141,WH-KOL-008-Z03-R02-S04,30,4
INV-1542,WH-008,PRO-142,WH-KOL-008-Z03-R02-S04,25,4
INV-1543,WH-008,PRO-143,WH-KOL-008-Z03-R02-S04,34,5
INV-1544,WH-008,PRO-144,WH-KOL-008-Z03-R02-S04,22,3
INV-1545,WH-008,PRO-145,WH-KOL-008-Z03-R02-S04,23,3
INV-1546,WH-008,PRO-146,WH-KOL-008-Z03-R02-S05,28,4
INV-1547,WH-008,PRO-147,WH-KOL-008-Z03-R02-S05,26,4
INV-1548,WH-008,PRO-148,WH-KOL-008-Z03-R02-S05,23,3
INV-1549,WH-008,PRO-149,WH-KOL-008-Z03-R02-S05,23,3
INV-1550,WH-008,PRO-150,WH-KOL-008-Z03-R02-S05,34,5
INV-1551,WH-008,PRO-151,WH-KOL-008-Z04-R01-S01,24,4
INV-1552,WH-008,PRO-152,WH-KOL-008-Z04-R01-S01,25,4
INV-1553,WH-008,PRO-153,WH-KOL-008-Z04-R01-S01,21,3
INV-1554,WH-008,PRO-154,WH-KOL-008-Z04-R01-S01,31,5
INV-1555,WH-008,PRO-155,WH-KOL-008-Z04-R01-S01,30,4
INV-1556,WH-008,PRO-156,WH-KOL-008-Z04-R01-S02,21,3
INV-1557,WH-008,PRO-157,WH-KOL-008-Z04-R01-S02,27,4
INV-1558,WH-008,PRO-158,WH-KOL-008-Z04-R01-S02,26,4
INV-1559,WH-008,PRO-159,WH-KOL-008-Z04-R01-S02,28,4
INV-1560,WH-008,PRO-160,WH-KOL-008-Z04-R01-S02,32,5
INV-1561,WH-008,PRO-161,WH-KOL-008-Z04-R01-S03,24,4
INV-1562,WH-008,PRO-162,WH-KOL-008-Z04-R01-S03,24,4
INV-1563,WH-008,PRO-163,WH-KOL-008-Z04-R01-S03,33,5
INV-1564,WH-008,PRO-164,WH-KOL-008-Z04-R01-S03,27,4
INV-1565,WH-008,PRO-165,WH-KOL-008-Z04-R01-S03,26,4
INV-1566,WH-008,PRO-166,WH-KOL-008-Z04-R01-S04,30,4
INV-1567,WH-008,PRO-167,WH-KOL-008-Z04-R01-S04,31,5
INV-1568,WH-008,PRO-168,WH-KOL-008-Z04-R01-S04,27,4
INV-1569,WH-008,PRO-169,WH-KOL-008-Z04-R01-S04,25,4
INV-1570,WH-008,PRO-170,WH-KOL-008-Z04-R01-S04,30,4
INV-1571,WH-008,PRO-171,WH-KOL-008-Z04-R01-S05,29,4
INV-1572,WH-008,PRO-172,WH-KOL-008-Z04-R01-S05,33,5
INV-1573,WH-008,PRO-173,WH-KOL-008-Z04-R01-S05,22,3
INV-1574,WH-008,PRO-174,WH-KOL-008-Z04-R01-S05,27,4
INV-1575,WH-008,PRO-175,WH-KOL-008-Z04-R01-S05,29,4
INV-1576,WH-008,PRO-176,WH-KOL-008-Z04-R02-S01,31,5
INV-1577,WH-008,PRO-177,WH-KOL-008-Z04-R02-S01,32,5
INV-1578,WH-008,PRO-178,WH-KOL-008-Z04-R02-S01,24,4
INV-1579,WH-008,PRO-179,WH-KOL-008-Z04-R02-S01,33,5
INV-1580,WH-008,PRO-180,WH-KOL-008-Z04-R02-S01,36,5
INV-1581,WH-008,PRO-181,WH-KOL-008-Z04-R02-S02,67,10
INV-1582,WH-008,PRO-182,WH-KOL-008-Z04-R02-S02,36,5
INV-1583,WH-008,PRO-183,WH-KOL-008-Z04-R02-S02,36,5
INV-1584,WH-008,PRO-184,WH-KOL-008-Z04-R02-S02,45,7
INV-1585,WH-008,PRO-185,WH-KOL-008-Z04-R02-S02,34,5
INV-1586,WH-008,PRO-186,WH-KOL-008-Z04-R02-S03,35,5
INV-1587,WH-008,PRO-187,WH-KOL-008-Z04-R02-S03,28,4
INV-1588,WH-008,PRO-188,WH-KOL-008-Z04-R02-S03,61,9
INV-1589,WH-008,PRO-189,WH-KOL-008-Z04-R02-S03,71,11
INV-1590,WH-008,PRO-190,WH-KOL-008-Z04-R02-S03,54,8
INV-1591,WH-008,PRO-191,WH-KOL-008-Z04-R02-S04,31,5
INV-1592,WH-008,PRO-192,WH-KOL-008-Z04-R02-S04,27,4
INV-1593,WH-008,PRO-193,WH-KOL-008-Z04-R02-S04,29,4
INV-1594,WH-008,PRO-194,WH-KOL-008-Z04-R02-S04,22,3
INV-1595,WH-008,PRO-195,WH-KOL-008-Z04-R02-S04,25,4
INV-1596,WH-008,PRO-196,WH-KOL-008-Z04-R02-S05,22,3
INV-1597,WH-008,PRO-197,WH-KOL-008-Z04-R02-S05,34,5
INV-1598,WH-008,PRO-198,WH-KOL-008-Z04-R02-S05,29,4
INV-1599,WH-008,PRO-199,WH-KOL-008-Z04-R02-S05,29,4
INV-1600,WH-008,PRO-200,WH-KOL-008-Z04-R02-S05,27,4
INV-1601,WH-009,PRO-001,WH-KOL-009-Z01-R01-S01,46,7
INV-1602,WH-009,PRO-002,WH-KOL-009-Z01-R01-S01,54,8
INV-1603,WH-009,PRO-003,WH-KOL-009-Z01-R01-S01,64,10
INV-1604,WH-009,PRO-004,WH-KOL-009-Z01-R01-S01,58,9
INV-1605,WH-009,PRO-005,WH-KOL-009-Z01-R01-S01,47,7
INV-1606,WH-009,PRO-006,WH-KOL-009-Z01-R01-S02,47,7
INV-1607,WH-009,PRO-007,WH-KOL-009-Z01-R01-S02,50,8
INV-1608,WH-009,PRO-008,WH-KOL-009-Z01-R01-S02,52,8
INV-1609,WH-009,PRO-009,WH-KOL-009-Z01-R01-S02,62,9
INV-1610,WH-009,PRO-010,WH-KOL-009-Z01-R01-S02,39,6
INV-1611,WH-009,PRO-011,WH-KOL-009-Z01-R01-S03,38,6
INV-1612,WH-009,PRO-012,WH-KOL-009-Z01-R01-S03,36,5
INV-1613,WH-009,PRO-013,WH-KOL-009-Z01-R01-S03,33,5
INV-1614,WH-009,PRO-014,WH-KOL-009-Z01-R01-S03,34,5
INV-1615,WH-009,PRO-015,WH-KOL-009-Z01-R01-S03,42,6
INV-1616,WH-009,PRO-016,WH-KOL-009-Z01-R01-S04,28,4
INV-1617,WH-009,PRO-017,WH-KOL-009-Z01-R01-S04,25,4
INV-1618,WH-009,PRO-018,WH-KOL-009-Z01-R01-S04,32,5
INV-1619,WH-009,PRO-019,WH-KOL-009-Z01-R01-S04,31,5
INV-1620,WH-009,PRO-020,WH-KOL-009-Z01-R01-S04,34,5
INV-1621,WH-009,PRO-021,WH-KOL-009-Z01-R01-S05,66,10
INV-1622,WH-009,PRO-022,WH-KOL-009-Z01-R01-S05,59,9
INV-1623,WH-009,PRO-023,WH-KOL-009-Z01-R01-S05,34,5
INV-1624,WH-009,PRO-024,WH-KOL-009-Z01-R01-S05,73,11
INV-1625,WH-009,PRO-025,WH-KOL-009-Z01-R01-S05,36,5
INV-1626,WH-009,PRO-026,WH-KOL-009-Z01-R02-S01,45,7
INV-1627,WH-009,PRO-027,WH-KOL-009-Z01-R02-S01,30,4
INV-1628,WH-009,PRO-028,WH-KOL-009-Z01-R02-S01,68,10
INV-1629,WH-009,PRO-029,WH-KOL-009-Z01-R02-S01,77,12
INV-1630,WH-009,PRO-030,WH-KOL-009-Z01-R02-S01,50,8
INV-1631,WH-009,PRO-031,WH-KOL-009-Z01-R02-S02,79,12
INV-1632,WH-009,PRO-032,WH-KOL-009-Z01-R02-S02,70,10
INV-1633,WH-009,PRO-033,WH-KOL-009-Z01-R02-S02,66,10
INV-1634,WH-009,PRO-034,WH-KOL-009-Z01-R02-S02,73,11
INV-1635,WH-009,PRO-035,WH-KOL-009-Z01-R02-S02,78,12
INV-1636,WH-009,PRO-036,WH-KOL-009-Z01-R02-S03,66,10
INV-1637,WH-009,PRO-037,WH-KOL-009-Z01-R02-S03,77,12
INV-1638,WH-009,PRO-038,WH-KOL-009-Z01-R02-S03,59,9
INV-1639,WH-009,PRO-039,WH-KOL-009-Z01-R02-S03,44,7
INV-1640,WH-009,PRO-040,WH-KOL-009-Z01-R02-S03,52,8
INV-1641,WH-009,PRO-041,WH-KOL-009-Z01-R02-S04,42,6
INV-1642,WH-009,PRO-042,WH-KOL-009-Z01-R02-S04,59,9
INV-1643,WH-009,PRO-043,WH-KOL-009-Z01-R02-S04,48,7
INV-1644,WH-009,PRO-044,WH-KOL-009-Z01-R02-S04,42,6
INV-1645,WH-009,PRO-045,WH-KOL-009-Z01-R02-S04,72,11
INV-1646,WH-009,PRO-046,WH-KOL-009-Z01-R02-S05,39,6
INV-1647,WH-009,PRO-047,WH-KOL-009-Z01-R02-S05,38,6
INV-1648,WH-009,PRO-048,WH-KOL-009-Z01-R02-S05,33,5
INV-1649,WH-009,PRO-049,WH-KOL-009-Z01-R02-S05,29,4
INV-1650,WH-009,PRO-050,WH-KOL-009-Z01-R02-S05,63,9
INV-1651,WH-009,PRO-051,WH-KOL-009-Z02-R01-S01,38,6
INV-1652,WH-009,PRO-052,WH-KOL-009-Z02-R01-S01,35,5
INV-1653,WH-009,PRO-053,WH-KOL-009-Z02-R01-S01,45,7
INV-1654,WH-009,PRO-054,WH-KOL-009-Z02-R01-S01,69,10
INV-1655,WH-009,PRO-055,WH-KOL-009-Z02-R01-S01,36,5
INV-1656,WH-009,PRO-056,WH-KOL-009-Z02-R01-S02,33,5
INV-1657,WH-009,PRO-057,WH-KOL-009-Z02-R01-S02,36,5
INV-1658,WH-009,PRO-058,WH-KOL-009-Z02-R01-S02,39,6
INV-1659,WH-009,PRO-059,WH-KOL-009-Z02-R01-S02,30,4
INV-1660,WH-009,PRO-060,WH-KOL-009-Z02-R01-S02,39,6
INV-1661,WH-009,PRO-061,WH-KOL-009-Z02-R01-S03,33,5
INV-1662,WH-009,PRO-062,WH-KOL-009-Z02-R01-S03,29,4
INV-1663,WH-009,PRO-063,WH-KOL-009-Z02-R01-S03,27,4
INV-1664,WH-009,PRO-064,WH-KOL-009-Z02-R01-S03,40,6
INV-1665,WH-009,PRO-065,WH-KOL-009-Z02-R01-S03,33,5
INV-1666,WH-009,PRO-066,WH-KOL-009-Z02-R01-S04,38,6
INV-1667,WH-009,PRO-067,WH-KOL-009-Z02-R01-S04,32,5
INV-1668,WH-009,PRO-068,WH-KOL-009-Z02-R01-S04,38,6
INV-1669,WH-009,PRO-069,WH-KOL-009-Z02-R01-S04,29,4
INV-1670,WH-009,PRO-070,WH-KOL-009-Z02-R01-S04,35,5
INV-1671,WH-009,PRO-071,WH-KOL-009-Z02-R01-S05,41,6
INV-1672,WH-009,PRO-072,WH-KOL-009-Z02-R01-S05,26,4
INV-1673,WH-009,PRO-073,WH-KOL-009-Z02-R01-S05,36,5
INV-1674,WH-009,PRO-074,WH-KOL-009-Z02-R01-S05,32,5
INV-1675,WH-009,PRO-075,WH-KOL-009-Z02-R01-S05,33,5
INV-1676,WH-009,PRO-076,WH-KOL-009-Z02-R02-S01,33,5
INV-1677,WH-009,PRO-077,WH-KOL-009-Z02-R02-S01,27,4
INV-1678,WH-009,PRO-078,WH-KOL-009-Z02-R02-S01,36,5
INV-1679,WH-009,PRO-079,WH-KOL-009-Z02-R02-S01,29,4
INV-1680,WH-009,PRO-080,WH-KOL-009-Z02-R02-S01,27,4
INV-1681,WH-009,PRO-081,WH-KOL-009-Z02-R02-S02,34,5
INV-1682,WH-009,PRO-082,WH-KOL-009-Z02-R02-S02,26,4
INV-1683,WH-009,PRO-083,WH-KOL-009-Z02-R02-S02,38,6
INV-1684,WH-009,PRO-084,WH-KOL-009-Z02-R02-S02,26,4
INV-1685,WH-009,PRO-085,WH-KOL-009-Z02-R02-S02,26,4
INV-1686,WH-009,PRO-086,WH-KOL-009-Z02-R02-S03,31,5
INV-1687,WH-009,PRO-087,WH-KOL-009-Z02-R02-S03,40,6
INV-1688,WH-009,PRO-088,WH-KOL-009-Z02-R02-S03,42,6
INV-1689,WH-009,PRO-089,WH-KOL-009-Z02-R02-S03,26,4
INV-1690,WH-009,PRO-090,WH-KOL-009-Z02-R02-S03,32,5
INV-1691,WH-009,PRO-091,WH-KOL-009-Z02-R02-S04,42,6
INV-1692,WH-009,PRO-092,WH-KOL-009-Z02-R02-S04,32,5
INV-1693,WH-009,PRO-093,WH-KOL-009-Z02-R02-S04,31,5
INV-1694,WH-009,PRO-094,WH-KOL-009-Z02-R02-S04,40,6
INV-1695,WH-009,PRO-095,WH-KOL-009-Z02-R02-S04,31,5
INV-1696,WH-009,PRO-096,WH-KOL-009-Z02-R02-S05,34,5
INV-1697,WH-009,PRO-097,WH-KOL-009-Z02-R02-S05,33,5
INV-1698,WH-009,PRO-098,WH-KOL-009-Z02-R02-S05,25,4
INV-1699,WH-009,PRO-099,WH-KOL-009-Z02-R02-S05,32,5
INV-1700,WH-009,PRO-100,WH-KOL-009-Z02-R02-S05,40,6
INV-1701,WH-009,PRO-101,WH-KOL-009-Z03-R01-S01,27,4
INV-1702,WH-009,PRO-102,WH-KOL-009-Z03-R01-S01,28,4
INV-1703,WH-009,PRO-103,WH-KOL-009-Z03-R01-S01,34,5
INV-1704,WH-009,PRO-104,WH-KOL-009-Z03-R01-S01,34,5
INV-1705,WH-009,PRO-105,WH-KOL-009-Z03-R01-S01,34,5
INV-1706,WH-009,PRO-106,WH-KOL-009-Z03-R01-S02,38,6
INV-1707,WH-009,PRO-107,WH-KOL-009-Z03-R01-S02,46,7
INV-1708,WH-009,PRO-108,WH-KOL-009-Z03-R01-S02,30,4
INV-1709,WH-009,PRO-109,WH-KOL-009-Z03-R01-S02,25,4
INV-1710,WH-009,PRO-110,WH-KOL-009-Z03-R01-S02,34,5
INV-1711,WH-009,PRO-111,WH-KOL-009-Z03-R01-S03,39,6
INV-1712,WH-009,PRO-112,WH-KOL-009-Z03-R01-S03,25,4
INV-1713,WH-009,PRO-113,WH-KOL-009-Z03-R01-S03,49,7
INV-1714,WH-009,PRO-114,WH-KOL-009-Z03-R01-S03,33,5
INV-1715,WH-009,PRO-115,WH-KOL-009-Z03-R01-S03,30,4
INV-1716,WH-009,PRO-116,WH-KOL-009-Z03-R01-S04,36,5
INV-1717,WH-009,PRO-117,WH-KOL-009-Z03-R01-S04,38,6
INV-1718,WH-009,PRO-118,WH-KOL-009-Z03-R01-S04,60,9
INV-1719,WH-009,PRO-119,WH-KOL-009-Z03-R01-S04,31,5
INV-1720,WH-009,PRO-120,WH-KOL-009-Z03-R01-S04,42,6
INV-1721,WH-009,PRO-121,WH-KOL-009-Z03-R01-S05,26,4
INV-1722,WH-009,PRO-122,WH-KOL-009-Z03-R01-S05,34,5
INV-1723,WH-009,PRO-123,WH-KOL-009-Z03-R01-S05,37,6
INV-1724,WH-009,PRO-124,WH-KOL-009-Z03-R01-S05,30,4
INV-1725,WH-009,PRO-125,WH-KOL-009-Z03-R01-S05,54,8
INV-1726,WH-009,PRO-126,WH-KOL-009-Z03-R02-S01,29,4
INV-1727,WH-009,PRO-127,WH-KOL-009-Z03-R02-S01,38,6
INV-1728,WH-009,PRO-128,WH-KOL-009-Z03-R02-S01,62,9
INV-1729,WH-009,PRO-129,WH-KOL-009-Z03-R02-S01,41,6
INV-1730,WH-009,PRO-130,WH-KOL-009-Z03-R02-S01,35,5
INV-1731,WH-009,PRO-131,WH-KOL-009-Z03-R02-S02,47,7
INV-1732,WH-009,PRO-132,WH-KOL-009-Z03-R02-S02,54,8
INV-1733,WH-009,PRO-133,WH-KOL-009-Z03-R02-S02,61,9
INV-1734,WH-009,PRO-134,WH-KOL-009-Z03-R02-S02,55,8
INV-1735,WH-009,PRO-135,WH-KOL-009-Z03-R02-S02,57,9
INV-1736,WH-009,PRO-136,WH-KOL-009-Z03-R02-S03,69,10
INV-1737,WH-009,PRO-137,WH-KOL-009-Z03-R02-S03,55,8
INV-1738,WH-009,PRO-138,WH-KOL-009-Z03-R02-S03,41,6
INV-1739,WH-009,PRO-139,WH-KOL-009-Z03-R02-S03,55,8
INV-1740,WH-009,PRO-140,WH-KOL-009-Z03-R02-S03,65,10
INV-1741,WH-009,PRO-141,WH-KOL-009-Z03-R02-S04,38,6
INV-1742,WH-009,PRO-142,WH-KOL-009-Z03-R02-S04,36,5
INV-1743,WH-009,PRO-143,WH-KOL-009-Z03-R02-S04,37,6
INV-1744,WH-009,PRO-144,WH-KOL-009-Z03-R02-S04,39,6
INV-1745,WH-009,PRO-145,WH-KOL-009-Z03-R02-S04,29,4
INV-1746,WH-009,PRO-146,WH-KOL-009-Z03-R02-S05,33,5
INV-1747,WH-009,PRO-147,WH-KOL-009-Z03-R02-S05,28,4
INV-1748,WH-009,PRO-148,WH-KOL-009-Z03-R02-S05,41,6
INV-1749,WH-009,PRO-149,WH-KOL-009-Z03-R02-S05,41,6
INV-1750,WH-009,PRO-150,WH-KOL-009-Z03-R02-S05,39,6
INV-1751,WH-009,PRO-151,WH-KOL-009-Z04-R01-S01,35,5
INV-1752,WH-009,PRO-152,WH-KOL-009-Z04-R01-S01,33,5
INV-1753,WH-009,PRO-153,WH-KOL-009-Z04-R01-S01,32,5
INV-1754,WH-009,PRO-154,WH-KOL-009-Z04-R01-S01,29,4
INV-1755,WH-009,PRO-155,WH-KOL-009-Z04-R01-S01,28,4
INV-1756,WH-009,PRO-156,WH-KOL-009-Z04-R01-S02,31,5
INV-1757,WH-009,PRO-157,WH-KOL-009-Z04-R01-S02,42,6
INV-1758,WH-009,PRO-158,WH-KOL-009-Z04-R01-S02,38,6
INV-1759,WH-009,PRO-159,WH-KOL-009-Z04-R01-S02,33,5
INV-1760,WH-009,PRO-160,WH-KOL-009-Z04-R01-S02,35,5
INV-1761,WH-009,PRO-161,WH-KOL-009-Z04-R01-S03,28,4
INV-1762,WH-009,PRO-162,WH-KOL-009-Z04-R01-S03,36,5
INV-1763,WH-009,PRO-163,WH-KOL-009-Z04-R01-S03,42,6
INV-1764,WH-009,PRO-164,WH-KOL-009-Z04-R01-S03,33,5
INV-1765,WH-009,PRO-165,WH-KOL-009-Z04-R01-S03,34,5
INV-1766,WH-009,PRO-166,WH-KOL-009-Z04-R01-S04,40,6
INV-1767,WH-009,PRO-167,WH-KOL-009-Z04-R01-S04,36,5
INV-1768,WH-009,PRO-168,WH-KOL-009-Z04-R01-S04,29,4
INV-1769,WH-009,PRO-169,WH-KOL-009-Z04-R01-S04,39,6
