warehouse_id,product_id,product_name,category_name,brand,unit_size,shelf_id,bin_id,zone_id,rack_id,shelf_level,slot_no,slot_capacity_units,opening_stock_units,received_units,current_stock_units,reserved_stock_units,available_stock_units,damaged_units,cost_price_rs,selling_price_rs,stock_value_rs,potential_sales_value_rs,margin_per_unit_rs,avg_weekly_demand_units,weeks_of_cover,target_stock_units,shortage_units,reorder_flag,stock_status,snapshot_date,inventory_risk,weeks_of_cover_calc,reorder_flag_calc,stock_cost_value_rs,available_sales_value_rs,source_file,standardized_at
WH-KOL-001,BAK-010,Theobroma Brownie Box,Bread & Bakery,Theobroma,200 g,WH-KOL-001-Z02-R01-S02,WH-KOL-001-Z02-R01-S02-B05,Z02,R01,S02,5,200,69,24,44,3,41,0,422.2,485.6,,,63.4,32.3,,64.6,23.6,,Healthy,2026-08-31,NORMAL,1.27,1,18576.8,19909.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-001,India Gate Basmati Rice,Rice & Staples,India Gate,500 g,WH-KOL-001-Z02-R01-S03,WH-KOL-001-Z02-R01-S03-B01,Z02,R01,S03,1,200,42,3,38,3,35,0,259.4,298.4,,,39.0,4.8,,9.6,0.0,,Healthy,2026-08-31,NORMAL,7.29,0,9857.2,10444.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-002,Daawat Basmati Rice,Rice & Staples,Daawat,500 g,WH-KOL-001-Z02-R01-S03,WH-KOL-001-Z02-R01-S03-B02,Z02,R01,S03,2,200,66,43,53,4,49,0,255.0,293.2,,,38.2,7.5,,15.0,0.0,,Healthy,2026-08-31,NORMAL,6.53,0,13515.0,14366.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-003,Fortune Rozana Rice,Rice & Staples,Fortune,500 g,WH-KOL-001-Z02-R01-S03,WH-KOL-001-Z02-R01-S03-B03,Z02,R01,S03,3,200,51,49,44,2,42,0,231.8,266.6,,,34.8,6.1,,12.2,0.0,,Healthy,2026-08-31,NORMAL,6.89,0,10199.2,11197.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-004,Gobindobhog Rice,Rice & Staples,Local Premium,500 g,WH-KOL-001-Z02-R01-S03,WH-KOL-001-Z02-R01-S03-B04,Z02,R01,S03,4,200,65,15,45,1,44,0,231.8,266.6,,,34.8,5.7,,11.4,0.0,,Healthy,2026-08-31,NORMAL,7.72,0,10431.0,11730.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-005,India Gate Dubar Rice,Rice & Staples,India Gate,500 g,WH-KOL-001-Z02-R01-S03,WH-KOL-001-Z02-R01-S03-B05,Z02,R01,S03,5,200,76,45,56,3,53,0,259.4,298.4,,,39.0,6.7,,13.4,0.0,,Healthy,2026-08-31,NORMAL,7.91,0,14526.4,15815.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-006,Daawat Sona Masuri Rice,Rice & Staples,Daawat,500 g,WH-KOL-001-Z02-R01-S04,WH-KOL-001-Z02-R01-S04-B01,Z02,R01,S04,1,200,57,54,44,1,43,0,255.0,293.2,,,38.2,7.5,,15.0,0.0,,Healthy,2026-08-31,NORMAL,5.73,0,11220.0,12607.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-007,Lal Qilla Basmati Rice,Rice & Staples,Lal Qilla,500 g,WH-KOL-001-Z02-R01-S04,WH-KOL-001-Z02-R01-S04-B02,Z02,R01,S04,2,200,65,50,62,3,59,0,231.8,266.6,,,34.8,7.6,,15.2,0.0,,Healthy,2026-08-31,NORMAL,7.76,0,14371.6,15729.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-008,Fortune Everyday Rice,Rice & Staples,Fortune,500 g,WH-KOL-001-Z02-R01-S04,WH-KOL-001-Z02-R01-S04-B03,Z02,R01,S04,3,200,83,8,56,2,54,0,231.8,266.6,,,34.8,7.6,,15.2,0.0,,Healthy,2026-08-31,NORMAL,7.11,0,12980.8,14396.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-009,Kohinoor Basmati Rice,Rice & Staples,Kohinoor,500 g,WH-KOL-001-Z02-R01-S04,WH-KOL-001-Z02-R01-S04-B04,Z02,R01,S04,4,200,72,25,50,2,48,0,231.8,266.6,,,34.8,5.0,,10.0,0.0,,Healthy,2026-08-31,NORMAL,9.6,0,11590.0,12796.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,STP-010,Miniket Rice,Rice & Staples,Local,500 g,WH-KOL-001-Z02-R01-S04,WH-KOL-001-Z02-R01-S04-B05,Z02,R01,S04,5,200,75,43,59,3,56,0,231.8,266.6,,,34.8,7.1,,14.2,0.0,,Healthy,2026-08-31,NORMAL,7.89,0,13676.2,14929.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-001,Aashirvaad Whole Wheat Atta,"Flour, Atta & Baking Essentials",Aashirvaad,500 g,WH-KOL-001-Z02-R01-S05,WH-KOL-001-Z02-R01-S05-B01,Z02,R01,S05,1,200,79,53,55,4,51,0,218.8,251.8,,,33.0,7.4,,14.8,0.0,,Healthy,2026-08-31,NORMAL,6.89,0,12034.0,12841.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-002,Fortune Chakki Fresh Atta,"Flour, Atta & Baking Essentials",Fortune,500 g,WH-KOL-001-Z02-R01-S05,WH-KOL-001-Z02-R01-S05-B02,Z02,R01,S05,2,200,56,48,50,3,47,0,218.8,251.8,,,33.0,6.8,,13.6,0.0,,Healthy,2026-08-31,NORMAL,6.91,0,10940.0,11834.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-003,Pillsbury Chakki Fresh Atta,"Flour, Atta & Baking Essentials",Pillsbury,500 g,WH-KOL-001-Z02-R01-S05,WH-KOL-001-Z02-R01-S05-B03,Z02,R01,S05,3,200,83,11,61,5,56,0,218.8,251.8,,,33.0,7.0,,14.0,0.0,,Healthy,2026-08-31,NORMAL,8.0,0,13346.8,14100.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-004,Annapurna Atta,"Flour, Atta & Baking Essentials",Annapurna,500 g,WH-KOL-001-Z02-R01-S05,WH-KOL-001-Z02-R01-S05-B04,Z02,R01,S05,4,200,72,59,47,4,43,0,218.8,251.8,,,33.0,5.3,,10.6,0.0,,Healthy,2026-08-31,NORMAL,8.11,0,10283.6,10827.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-005,Aashirvaad Multigrain Atta,"Flour, Atta & Baking Essentials",Aashirvaad,500 g,WH-KOL-001-Z02-R01-S05,WH-KOL-001-Z02-R01-S05-B05,Z02,R01,S05,5,200,54,0,46,2,44,0,218.8,251.8,,,33.0,7.3,,14.6,0.0,,Healthy,2026-08-31,NORMAL,6.03,0,10064.8,11079.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-006,Tata Sampann Besan,"Flour, Atta & Baking Essentials",Tata Sampann,500 g,WH-KOL-001-Z02-R02-S01,WH-KOL-001-Z02-R02-S01-B01,Z02,R02,S01,1,200,71,26,42,3,39,0,240.8,277.0,,,36.2,6.1,,12.2,0.0,,Healthy,2026-08-31,NORMAL,6.39,0,10113.6,10803.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-007,Fortune Maida,"Flour, Atta & Baking Essentials",Fortune,500 g,WH-KOL-001-Z02-R02-S01,WH-KOL-001-Z02-R02-S01-B02,Z02,R02,S01,2,200,76,11,60,5,55,0,218.8,251.8,,,33.0,7.2,,14.4,0.0,,Healthy,2026-08-31,NORMAL,7.64,0,13128.0,13849.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-008,Rajdhani Besan,"Flour, Atta & Baking Essentials",Rajdhani,500 g,WH-KOL-001-Z02-R02-S01,WH-KOL-001-Z02-R02-S01-B03,Z02,R02,S01,3,200,68,39,48,3,45,0,218.8,251.8,,,33.0,6.9,,13.8,0.0,,Healthy,2026-08-31,NORMAL,6.52,0,10502.4,11331.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-009,Pillsbury Maida,"Flour, Atta & Baking Essentials",Pillsbury,500 g,WH-KOL-001-Z02-R02-S01,WH-KOL-001-Z02-R02-S01-B04,Z02,R02,S01,4,200,76,51,47,3,44,0,218.8,251.8,,,33.0,5.2,,10.4,0.0,,Healthy,2026-08-31,NORMAL,8.46,0,10283.6,11079.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FLO-010,Baking Soda,"Flour, Atta & Baking Essentials",Weikfield,500 g,WH-KOL-001-Z02-R02-S01,WH-KOL-001-Z02-R02-S01-B05,Z02,R02,S01,5,200,84,46,54,3,51,0,218.8,251.8,,,33.0,5.3,,10.6,0.0,,Healthy,2026-08-31,NORMAL,9.62,0,11815.2,12841.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-001,Tata Sampann Toor Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-001-Z02-R02-S02,WH-KOL-001-Z02-R02-S02-B01,Z02,R02,S02,1,200,61,25,57,5,52,0,619.8,712.8,,,93.0,7.4,,14.8,0.0,,Healthy,2026-08-31,NORMAL,7.03,0,35328.6,37065.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-002,Tata Sampann Moong Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-001-Z02-R02-S02,WH-KOL-001-Z02-R02-S02-B02,Z02,R02,S02,2,200,60,18,51,5,46,0,619.8,712.8,,,93.0,7.5,,15.0,0.0,,Healthy,2026-08-31,NORMAL,6.13,0,31609.8,32788.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-003,Tata Sampann Masoor Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-001-Z02-R02-S02,WH-KOL-001-Z02-R02-S02-B03,Z02,R02,S02,3,200,85,31,58,6,52,0,619.8,712.8,,,93.0,5.2,,10.4,0.0,,Healthy,2026-08-31,NORMAL,10.0,0,35948.4,37065.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-004,Fortune Chana Dal,Pulses & Dal,Fortune,500 g,WH-KOL-001-Z02-R02-S02,WH-KOL-001-Z02-R02-S02-B04,Z02,R02,S02,4,200,54,41,38,1,37,0,563.6,647.8,,,84.2,6.1,,12.2,0.0,,Healthy,2026-08-31,NORMAL,6.07,0,21416.8,23968.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-005,Fortune Urad Dal,Pulses & Dal,Fortune,500 g,WH-KOL-001-Z02-R02-S02,WH-KOL-001-Z02-R02-S02-B05,Z02,R02,S02,5,200,71,6,49,5,44,0,563.6,647.8,,,84.2,6.2,,12.4,0.0,,Healthy,2026-08-31,NORMAL,7.1,0,27616.4,28503.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-006,India Gate Moong Dal,Pulses & Dal,India Gate,500 g,WH-KOL-001-Z02-R02-S03,WH-KOL-001-Z02-R02-S03-B01,Z02,R02,S03,1,200,50,6,45,2,43,0,631.0,725.6,,,94.6,7.2,,14.4,0.0,,Healthy,2026-08-31,NORMAL,5.97,0,28395.0,31200.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-007,India Gate Masoor Dal,Pulses & Dal,India Gate,500 g,WH-KOL-001-Z02-R02-S03,WH-KOL-001-Z02-R02-S03-B02,Z02,R02,S03,2,200,49,22,43,1,42,0,631.0,725.6,,,94.6,7.6,,15.2,0.0,,Healthy,2026-08-31,NORMAL,5.53,0,27133.0,30475.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-008,Tata Sampann Rajma,Pulses & Dal,Tata Sampann,500 g,WH-KOL-001-Z02-R02-S03,WH-KOL-001-Z02-R02-S03-B03,Z02,R02,S03,3,200,43,58,38,2,36,0,619.8,712.8,,,93.0,5.8,,11.6,0.0,,Healthy,2026-08-31,NORMAL,6.21,0,23552.4,25660.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-009,Tata Sampann Kabuli Chana,Pulses & Dal,Tata Sampann,500 g,WH-KOL-001-Z02-R02-S03,WH-KOL-001-Z02-R02-S03-B04,Z02,R02,S03,4,200,60,54,57,5,52,0,619.8,712.8,,,93.0,5.9,,11.8,0.0,,Healthy,2026-08-31,NORMAL,8.81,0,35328.6,37065.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,DAL-010,Organic Tattva Moong Dal,Pulses & Dal,Organic Tattva,500 g,WH-KOL-001-Z02-R02-S03,WH-KOL-001-Z02-R02-S03-B05,Z02,R02,S03,5,200,56,51,49,2,47,0,761.0,875.2,,,114.2,5.5,,11.0,0.0,,Healthy,2026-08-31,NORMAL,8.55,0,37289.0,41134.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-001,Fortune Sunflower Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-001-Z02-R02-S04,WH-KOL-001-Z02-R02-S04-B01,Z02,R02,S04,1,200,56,11,53,4,49,0,690.2,793.6,,,103.4,5.3,,10.6,0.0,,Healthy,2026-08-31,NORMAL,9.25,0,36580.6,38886.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-002,Fortune Rice Bran Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-001-Z02-R02-S04,WH-KOL-001-Z02-R02-S04-B02,Z02,R02,S04,2,200,70,19,43,3,40,0,690.2,793.6,,,103.4,6.7,,13.4,0.0,,Healthy,2026-08-31,NORMAL,5.97,0,29678.6,31744.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-003,Saffola Gold Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-001-Z02-R02-S04,WH-KOL-001-Z02-R02-S04-B03,Z02,R02,S04,3,200,68,49,42,2,40,0,814.6,936.6,,,122.0,5.1,,10.2,0.0,,Healthy,2026-08-31,NORMAL,7.84,0,34213.2,37464.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-004,Saffola Active Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-001-Z02-R02-S04,WH-KOL-001-Z02-R02-S04-B04,Z02,R02,S04,4,200,54,22,53,4,49,0,814.6,936.6,,,122.0,5.4,,10.8,0.0,,Healthy,2026-08-31,NORMAL,9.07,0,43173.8,45893.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-005,Emami Healthy & Tasty Mustard Oil,Cooking Oil & Ghee,Emami,500 ml,WH-KOL-001-Z02-R02-S04,WH-KOL-001-Z02-R02-S04-B05,Z02,R02,S04,5,200,76,18,53,3,50,0,690.2,793.6,,,103.4,4.7,,9.4,0.0,,Healthy,2026-08-31,NORMAL,10.64,0,36580.6,39680.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-006,Fortune Soyabean Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-001-Z02-R02-S05,WH-KOL-001-Z02-R02-S05-B01,Z02,R02,S05,1,200,56,24,48,3,45,0,690.2,793.6,,,103.4,4.9,,9.8,0.0,,Healthy,2026-08-31,NORMAL,9.18,0,33129.6,35712.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-007,Gemini Refined Sunflower Oil,Cooking Oil & Ghee,Gemini,500 ml,WH-KOL-001-Z02-R02-S05,WH-KOL-001-Z02-R02-S05-B02,Z02,R02,S05,2,200,76,52,55,5,50,0,690.2,793.6,,,103.4,5.3,,10.6,0.0,,Healthy,2026-08-31,NORMAL,9.43,0,37961.0,39680.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-008,Dhara Mustard Oil,Cooking Oil & Ghee,Dhara,500 ml,WH-KOL-001-Z02-R02-S05,WH-KOL-001-Z02-R02-S05-B03,Z02,R02,S05,3,200,56,58,55,3,52,0,690.2,793.6,,,103.4,4.9,,9.8,0.0,,Healthy,2026-08-31,NORMAL,10.61,0,37961.0,41267.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-009,Amul Pure Ghee,Cooking Oil & Ghee,Amul,500 ml,WH-KOL-001-Z02-R02-S05,WH-KOL-001-Z02-R02-S05-B04,Z02,R02,S05,4,200,43,59,41,3,38,0,3312.8,3809.6,,,496.8,6.3,,12.6,0.0,,Healthy,2026-08-31,NORMAL,6.03,0,135824.8,144764.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,OIL-010,Patanjali Cow Ghee,Cooking Oil & Ghee,Patanjali,500 ml,WH-KOL-001-Z02-R02-S05,WH-KOL-001-Z02-R02-S05-B05,Z02,R02,S05,5,200,70,33,61,2,59,0,3248.0,3735.2,,,487.2,7.2,,14.4,0.0,,Healthy,2026-08-31,NORMAL,8.19,0,198128.0,220376.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-001,Apple,Fresh Fruits,Fresho,250 g,WH-KOL-001-Z03-R01-S01,WH-KOL-001-Z03-R01-S01-B01,Z03,R01,S01,1,200,74,12,60,4,56,0,385.0,442.6,,,57.6,30.8,,61.6,5.6,,Healthy,2026-08-31,NORMAL,1.82,1,23100.0,24785.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-002,Banana,Fresh Fruits,Fresho,1 dozen,WH-KOL-001-Z03-R01-S01,WH-KOL-001-Z03-R01-S01-B02,Z03,R01,S01,2,200,90,43,61,6,55,0,175.0,201.2,,,26.2,30.7,,61.4,6.4,,Healthy,2026-08-31,NORMAL,1.79,1,10675.0,11066.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-003,Mango,Fresh Fruits,Fresho,250 g,WH-KOL-001-Z03-R01-S01,WH-KOL-001-Z03-R01-S01-B03,Z03,R01,S01,3,200,63,15,52,3,49,0,280.0,322.0,,,42.0,25.2,,50.4,1.4,,Healthy,2026-08-31,NORMAL,1.94,1,14560.0,15778.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-004,Orange,Fresh Fruits,Fresho,250 g,WH-KOL-001-Z03-R01-S01,WH-KOL-001-Z03-R01-S01-B04,Z03,R01,S01,4,200,58,23,51,4,47,0,166.4,191.2,,,24.8,24.1,,48.2,1.2,,Healthy,2026-08-31,NORMAL,1.95,1,8486.4,8986.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-005,Guava,Fresh Fruits,Fresho,250 g,WH-KOL-001-Z03-R01-S01,WH-KOL-001-Z03-R01-S01-B05,Z03,R01,S01,5,200,74,18,54,3,51,0,148.6,170.8,,,22.2,28.8,,57.6,6.6,,Healthy,2026-08-31,NORMAL,1.77,1,8024.4,8710.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-006,Papaya,Fresh Fruits,Fresho,250 g,WH-KOL-001-Z03-R01-S02,WH-KOL-001-Z03-R01-S02-B01,Z03,R01,S02,1,200,62,37,41,4,37,0,113.6,130.8,,,17.2,27.5,,55.0,18.0,,Healthy,2026-08-31,NORMAL,1.35,1,4657.6,4839.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-007,Pomegranate,Fresh Fruits,Fresho,250 g,WH-KOL-001-Z03-R01-S02,WH-KOL-001-Z03-R01-S02-B02,Z03,R01,S02,2,200,106,5,99,4,95,0,385.0,442.6,,,57.6,73.9,,147.8,52.8,,Healthy,2026-08-31,NORMAL,1.29,1,38115.0,42047.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-008,Watermelon,Fresh Fruits,Fresho,1 piece,WH-KOL-001-Z03-R01-S02,WH-KOL-001-Z03-R01-S02-B03,Z03,R01,S02,3,200,63,36,55,3,52,0,253.0,290.8,,,37.8,28.7,,57.4,5.4,,Healthy,2026-08-31,NORMAL,1.81,1,13915.0,15121.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-009,Grapes,Fresh Fruits,Fresho,250 g,WH-KOL-001-Z03-R01-S02,WH-KOL-001-Z03-R01-S02-B04,Z03,R01,S02,4,200,44,46,39,2,37,0,315.0,362.2,,,47.2,21.0,,42.0,5.0,,Healthy,2026-08-31,NORMAL,1.76,1,12285.0,13401.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,FRT-010,Pineapple,Fresh Fruits,Fresho,1 piece,WH-KOL-001-Z03-R01-S02,WH-KOL-001-Z03-R01-S02-B05,Z03,R01,S02,5,200,76,11,49,2,47,0,299.0,343.8,,,44.8,22.6,,45.2,0.0,,Healthy,2026-08-31,NORMAL,2.08,0,14651.0,16158.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-001,Potato,Fresh Vegetables,Fresho,250 g,WH-KOL-001-Z03-R01-S03,WH-KOL-001-Z03-R01-S03-B01,Z03,R01,S03,1,200,52,1,48,5,43,0,56.4,65.0,,,8.6,16.5,,33.0,0.0,,Healthy,2026-08-31,NORMAL,2.61,0,2707.2,2795.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-002,Tomato,Fresh Vegetables,Fresho,250 g,WH-KOL-001-Z03-R01-S03,WH-KOL-001-Z03-R01-S03-B02,Z03,R01,S03,2,200,57,39,46,3,43,0,84.0,96.6,,,12.6,18.4,,36.8,0.0,,Healthy,2026-08-31,NORMAL,2.34,0,3864.0,4153.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-003,Onion,Fresh Vegetables,Fresho,250 g,WH-KOL-001-Z03-R01-S03,WH-KOL-001-Z03-R01-S03-B03,Z03,R01,S03,3,200,99,55,88,5,83,0,91.0,104.8,,,13.8,75.5,,151.0,68.0,,Healthy,2026-08-31,NORMAL,1.1,1,8008.0,8698.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-004,Green Peas,Fresh Vegetables,Fresho,100 g,WH-KOL-001-Z03-R01-S03,WH-KOL-001-Z03-R01-S03-B04,Z03,R01,S03,4,200,64,50,42,1,41,0,107.8,124.0,,,16.2,21.1,,42.2,1.2,,Healthy,2026-08-31,NORMAL,1.94,1,4527.6,5084.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-005,Cauliflower,Fresh Vegetables,Fresho,1 piece,WH-KOL-001-Z03-R01-S03,WH-KOL-001-Z03-R01-S03-B05,Z03,R01,S03,5,200,72,16,49,4,45,0,230.0,264.4,,,34.4,21.8,,43.6,0.0,,Healthy,2026-08-31,NORMAL,2.06,0,11270.0,11898.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-006,Spinach,Fresh Vegetables,Fresho,100 g,WH-KOL-001-Z03-R01-S04,WH-KOL-001-Z03-R01-S04-B01,Z03,R01,S04,1,200,73,44,54,4,50,0,77.0,88.6,,,11.6,24.4,,48.8,0.0,,Healthy,2026-08-31,NORMAL,2.05,0,4158.0,4430.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-007,Carrot,Fresh Vegetables,Fresho,100 g,WH-KOL-001-Z03-R01-S04,WH-KOL-001-Z03-R01-S04-B02,Z03,R01,S04,2,200,68,31,49,3,46,0,54.6,63.0,,,8.4,24.7,,49.4,3.4,,Healthy,2026-08-31,NORMAL,1.86,1,2675.4,2898.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-008,Cucumber,Fresh Vegetables,Fresho,100 g,WH-KOL-001-Z03-R01-S04,WH-KOL-001-Z03-R01-S04-B03,Z03,R01,S04,3,200,122,3,103,6,97,0,47.0,54.2,,,7.2,47.7,,95.4,0.0,,Healthy,2026-08-31,NORMAL,2.03,0,4841.0,5257.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-009,Green Chilli,Fresh Vegetables,Fresho,100 g,WH-KOL-001-Z03-R01-S04,WH-KOL-001-Z03-R01-S04-B04,Z03,R01,S04,4,200,57,49,55,3,52,0,107.8,124.0,,,16.2,24.6,,49.2,0.0,,Healthy,2026-08-31,NORMAL,2.11,0,5929.0,6448.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-001,VEG-010,Brinjal,Fresh Vegetables,Fresho,100 g,WH-KOL-001-Z03-R01-S04,WH-KOL-001-Z03-R01-S04-B05,Z03,R01,S04,5,200,108,20,79,4,75,0,50.6,58.4,,,7.8,55.4,,110.8,35.8,,Healthy,2026-08-31,NORMAL,1.35,1,3997.4,4380.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
