demand_id,location_id,product_id,week_start_date,next_week_demand_target_units,forecast_target_start
DEM-0016201,KOL-LOC-001,INS-001,1970-01-01,63,1970-01-01
DEM-0016402,KOL-LOC-001,INS-001,1970-01-01,103,1970-01-01
DEM-0016602,KOL-LOC-001,INS-001,1970-01-01,97,1970-01-01
DEM-0016804,KOL-LOC-001,INS-001,1970-01-01,111,1970-01-01
DEM-0017001,KOL-LOC-001,INS-001,1970-01-01,131,1970-01-01
DEM-0017203,KOL-LOC-001,INS-001,1970-01-01,148,1970-01-01
DEM-0017403,KOL-LOC-001,INS-001,1970-01-01,119,1970-01-01
DEM-0017601,KOL-LOC-001,INS-001,1970-01-01,100,1970-01-01
DEM-0017801,KOL-LOC-001,INS-001,1970-01-01,67,1970-01-01
DEM-0018002,KOL-LOC-001,INS-001,1970-01-01,91,1970-01-01
DEM-0018204,KOL-LOC-001,INS-001,1970-01-01,234,1970-01-01
DEM-0018604,KOL-LOC-001,INS-001,1970-01-01,113,1970-01-01
DEM-0019004,KOL-LOC-001,INS-001,1970-01-01,99,1970-01-01
DEM-0019201,KOL-LOC-001,INS-001,1970-01-01,93,1970-01-01
DEM-0019403,KOL-LOC-001,INS-001,1970-01-01,64,1970-01-01
DEM-0019604,KOL-LOC-001,INS-001,1970-01-01,96,1970-01-01
DEM-0000204,KOL-LOC-001,INS-001,2024-01-07,93,2024-01-14
DEM-0003004,KOL-LOC-001,INS-001,2024-04-14,174,2024-04-21
DEM-0005803,KOL-LOC-001,INS-001,2024-07-21,96,2024-07-28
DEM-0006001,KOL-LOC-001,INS-001,2024-07-28,87,2024-08-04
DEM-0006603,KOL-LOC-001,INS-001,2024-08-18,93,2024-08-25
DEM-0006805,KOL-LOC-001,INS-001,2024-08-25,85,2024-09-01
DEM-0007001,KOL-LOC-001,INS-001,2024-09-01,99,2024-09-08
DEM-0007201,KOL-LOC-001,INS-001,2024-09-08,93,2024-09-15
DEM-0007401,KOL-LOC-001,INS-001,2024-09-15,103,2024-09-22
DEM-0007601,KOL-LOC-001,INS-001,2024-09-22,64,2024-09-29
DEM-0008004,KOL-LOC-001,INS-001,2024-10-06,224,2024-10-13
DEM-0008603,KOL-LOC-001,INS-001,2024-10-27,180,2024-11-03
DEM-0008802,KOL-LOC-001,INS-001,2024-11-03,178,2024-11-10
DEM-0009605,KOL-LOC-001,INS-001,2024-12-01,77,2024-12-08
DEM-0026203,KOL-LOC-001,INS-001,2026-07-05,71,2026-07-12
DEM-0026401,KOL-LOC-001,INS-001,2026-07-12,107,2026-07-19
DEM-0026801,KOL-LOC-001,INS-001,2026-07-26,88,2026-08-02
DEM-0027003,KOL-LOC-001,INS-001,2026-08-02,83,2026-08-09
DEM-0027405,KOL-LOC-001,INS-001,2026-08-16,86,2026-08-23
DEM-0027601,KOL-LOC-001,INS-001,2026-08-23,90,2026-08-30
DEM-0015604,KOL-LOC-001,INS-004,1970-01-01,78,1970-01-01
DEM-0016604,KOL-LOC-001,INS-004,1970-01-01,110,1970-01-01
DEM-0016803,KOL-LOC-001,INS-004,1970-01-01,67,1970-01-01
DEM-0017404,KOL-LOC-001,INS-004,1970-01-01,133,1970-01-01
DEM-0018005,KOL-LOC-001,INS-004,1970-01-01,105,1970-01-01
DEM-0005604,KOL-LOC-001,INS-004,2024-07-14,76,2024-07-21
DEM-0006002,KOL-LOC-001,INS-004,2024-07-28,101,2024-08-04
DEM-0006205,KOL-LOC-001,INS-004,2024-08-04,65,2024-08-11
DEM-0007205,KOL-LOC-001,INS-004,2024-09-08,98,2024-09-15
DEM-0007402,KOL-LOC-001,INS-004,2024-09-15,79,2024-09-22
DEM-0007603,KOL-LOC-001,INS-004,2024-09-22,92,2024-09-29
DEM-0008005,KOL-LOC-001,INS-004,2024-10-06,262,2024-10-13
DEM-0008605,KOL-LOC-001,INS-004,2024-10-27,172,2024-11-03
DEM-0026005,KOL-LOC-001,INS-004,2026-06-28,86,2026-07-05
DEM-0026602,KOL-LOC-001,INS-004,2026-07-19,57,2026-07-26
DEM-0027005,KOL-LOC-001,INS-004,2026-08-02,64,2026-08-09
DEM-0027204,KOL-LOC-001,INS-004,2026-08-09,50,2026-08-16
DEM-0001004,KOL-LOC-001,INS-008,1970-01-01,91,1970-01-01
DEM-0001202,KOL-LOC-001,INS-008,1970-01-01,100,1970-01-01
DEM-0016202,KOL-LOC-001,INS-008,1970-01-01,99,1970-01-01
DEM-0016404,KOL-LOC-001,INS-008,1970-01-01,99,1970-01-01
DEM-0016801,KOL-LOC-001,INS-008,1970-01-01,91,1970-01-01
DEM-0017003,KOL-LOC-001,INS-008,1970-01-01,133,1970-01-01
DEM-0017202,KOL-LOC-001,INS-008,1970-01-01,102,1970-01-01
DEM-0017402,KOL-LOC-001,INS-008,1970-01-01,92,1970-01-01
DEM-0017602,KOL-LOC-001,INS-008,1970-01-01,108,1970-01-01
DEM-0017802,KOL-LOC-001,INS-008,1970-01-01,97,1970-01-01
DEM-0018001,KOL-LOC-001,INS-008,1970-01-01,135,1970-01-01
DEM-0018205,KOL-LOC-001,INS-008,1970-01-01,158,1970-01-01
DEM-0019005,KOL-LOC-001,INS-008,1970-01-01,158,1970-01-01
DEM-0019204,KOL-LOC-001,INS-008,1970-01-01,112,1970-01-01
DEM-0019404,KOL-LOC-001,INS-008,1970-01-01,108,1970-01-01
DEM-0000005,KOL-LOC-001,INS-008,2024-01-01,72,2024-01-08
DEM-0000804,KOL-LOC-001,INS-008,2024-01-28,99,2024-02-04
DEM-0005404,KOL-LOC-001,INS-008,2024-07-07,101,2024-07-14
DEM-0005602,KOL-LOC-001,INS-008,2024-07-14,82,2024-07-21
DEM-0005802,KOL-LOC-001,INS-008,2024-07-21,107,2024-07-28
DEM-0006601,KOL-LOC-001,INS-008,2024-08-18,93,2024-08-25
DEM-0006803,KOL-LOC-001,INS-008,2024-08-25,100,2024-09-01
DEM-0007002,KOL-LOC-001,INS-008,2024-09-01,92,2024-09-08
DEM-0007203,KOL-LOC-001,INS-008,2024-09-08,106,2024-09-15
DEM-0007602,KOL-LOC-001,INS-008,2024-09-22,98,2024-09-29
DEM-0007804,KOL-LOC-001,INS-008,2024-09-29,106,2024-10-06
DEM-0008604,KOL-LOC-001,INS-008,2024-10-27,239,2024-11-03
DEM-0009203,KOL-LOC-001,INS-008,2024-11-17,122,2024-11-24
DEM-0026003,KOL-LOC-001,INS-008,2026-06-28,61,2026-07-05
DEM-0026201,KOL-LOC-001,INS-008,2026-07-05,130,2026-07-12
DEM-0026402,KOL-LOC-001,INS-008,2026-07-12,96,2026-07-19
DEM-0026601,KOL-LOC-001,INS-008,2026-07-19,89,2026-07-26
DEM-0027001,KOL-LOC-001,INS-008,2026-08-02,90,2026-08-09
DEM-0027201,KOL-LOC-001,INS-008,2026-08-09,71,2026-08-16
DEM-0027401,KOL-LOC-001,INS-008,2026-08-16,83,2026-08-23
DEM-0001404,KOL-LOC-001,INS-009,1970-01-01,87,1970-01-01
DEM-0015603,KOL-LOC-001,INS-009,1970-01-01,95,1970-01-01
DEM-0015801,KOL-LOC-001,INS-009,1970-01-01,101,1970-01-01
DEM-0016001,KOL-LOC-001,INS-009,1970-01-01,62,1970-01-01
DEM-0016203,KOL-LOC-001,INS-009,1970-01-01,62,1970-01-01
DEM-0016401,KOL-LOC-001,INS-009,1970-01-01,86,1970-01-01
DEM-0016601,KOL-LOC-001,INS-009,1970-01-01,67,1970-01-01
DEM-0016802,KOL-LOC-001,INS-009,1970-01-01,85,1970-01-01
DEM-0017002,KOL-LOC-001,INS-009,1970-01-01,112,1970-01-01
DEM-0017201,KOL-LOC-001,INS-009,1970-01-01,200,1970-01-01
DEM-0017401,KOL-LOC-001,INS-009,1970-01-01,132,1970-01-01
DEM-0017603,KOL-LOC-001,INS-009,1970-01-01,116,1970-01-01
DEM-0018003,KOL-LOC-001,INS-009,1970-01-01,116,1970-01-01
DEM-0018404,KOL-LOC-001,INS-009,1970-01-01,193,1970-01-01
DEM-0018603,KOL-LOC-001,INS-009,1970-01-01,113,1970-01-01
DEM-0018801,KOL-LOC-001,INS-009,1970-01-01,168,1970-01-01
DEM-0019205,KOL-LOC-001,INS-009,1970-01-01,72,1970-01-01
DEM-0019603,KOL-LOC-001,INS-009,1970-01-01,63,1970-01-01
DEM-0000403,KOL-LOC-001,INS-009,2024-01-14,87,2024-01-21
DEM-0005402,KOL-LOC-001,INS-009,2024-07-07,101,2024-07-14
DEM-0006003,KOL-LOC-001,INS-009,2024-07-28,96,2024-08-04
DEM-0006202,KOL-LOC-001,INS-009,2024-08-04,94,2024-08-11
DEM-0006402,KOL-LOC-001,INS-009,2024-08-11,87,2024-08-18
DEM-0006604,KOL-LOC-001,INS-009,2024-08-18,85,2024-08-25
DEM-0007003,KOL-LOC-001,INS-009,2024-09-01,100,2024-09-08
DEM-0007202,KOL-LOC-001,INS-009,2024-09-08,73,2024-09-15
DEM-0007404,KOL-LOC-001,INS-009,2024-09-15,67,2024-09-22
DEM-0007604,KOL-LOC-001,INS-009,2024-09-22,94,2024-09-29
DEM-0007802,KOL-LOC-001,INS-009,2024-09-29,137,2024-10-06
DEM-0008002,KOL-LOC-001,INS-009,2024-10-06,322,2024-10-13
DEM-0008803,KOL-LOC-001,INS-009,2024-11-03,108,2024-11-10
DEM-0009403,KOL-LOC-001,INS-009,2024-11-24,78,2024-12-01
DEM-0020803,KOL-LOC-001,INS-009,2025-12-28,126,2026-01-04
DEM-0022205,KOL-LOC-001,INS-009,2026-02-15,89,2026-02-22
DEM-0024005,KOL-LOC-001,INS-009,2026-04-19,115,2026-04-26
DEM-0026002,KOL-LOC-001,INS-009,2026-06-28,91,2026-07-05
DEM-0026202,KOL-LOC-001,INS-009,2026-07-05,121,2026-07-12
DEM-0026604,KOL-LOC-001,INS-009,2026-07-19,62,2026-07-26
DEM-0026802,KOL-LOC-001,INS-009,2026-07-26,106,2026-08-02
DEM-0027202,KOL-LOC-001,INS-009,2026-08-09,106,2026-08-16
DEM-0027403,KOL-LOC-001,INS-009,2026-08-16,89,2026-08-23
DEM-0027602,KOL-LOC-001,INS-009,2026-08-23,98,2026-08-30
DEM-0006005,KOL-LOC-001,SNK-001,2024-07-28,68,2024-08-04
DEM-0001604,KOL-LOC-001,SNK-004,1970-01-01,88,1970-01-01
DEM-0016605,KOL-LOC-001,SNK-004,1970-01-01,64,1970-01-01
DEM-0017204,KOL-LOC-001,SNK-004,1970-01-01,99,1970-01-01
DEM-0017405,KOL-LOC-001,SNK-004,1970-01-01,111,1970-01-01
DEM-0017605,KOL-LOC-001,SNK-004,1970-01-01,80,1970-01-01
DEM-0005603,KOL-LOC-001,SNK-004,2024-07-14,88,2024-07-21
DEM-0026205,KOL-LOC-001,SNK-004,2026-07-05,81,2026-07-12
DEM-0027203,KOL-LOC-001,SNK-004,2026-08-09,123,2026-08-16
DEM-0027402,KOL-LOC-001,SNK-004,2026-08-16,78,2026-08-23
DEM-0016005,KOL-LOC-001,SNK-009,1970-01-01,88,1970-01-01
DEM-0016204,KOL-LOC-001,SNK-009,1970-01-01,101,1970-01-01
DEM-0016403,KOL-LOC-001,SNK-009,1970-01-01,85,1970-01-01
DEM-0016603,KOL-LOC-001,SNK-009,1970-01-01,64,1970-01-01
DEM-0016805,KOL-LOC-001,SNK-009,1970-01-01,73,1970-01-01
DEM-0017004,KOL-LOC-001,SNK-009,1970-01-01,72,1970-01-01
DEM-0017205,KOL-LOC-001,SNK-009,1970-01-01,105,1970-01-01
DEM-0017803,KOL-LOC-001,SNK-009,1970-01-01,74,1970-01-01
DEM-0005403,KOL-LOC-001,SNK-009,2024-07-07,97,2024-07-14
DEM-0005804,KOL-LOC-001,SNK-009,2024-07-21,78,2024-07-28
DEM-0007005,KOL-LOC-001,SNK-009,2024-09-01,60,2024-09-08
DEM-0007204,KOL-LOC-001,SNK-009,2024-09-08,102,2024-09-15
DEM-0007403,KOL-LOC-001,SNK-009,2024-09-15,76,2024-09-22
DEM-0008205,KOL-LOC-001,SNK-009,2024-10-13,149,2024-10-20
DEM-0008403,KOL-LOC-001,SNK-009,2024-10-20,118,2024-10-27
DEM-0026001,KOL-LOC-001,SNK-009,2026-06-28,88,2026-07-05
DEM-0026204,KOL-LOC-001,SNK-009,2026-07-05,83,2026-07-12
DEM-0026404,KOL-LOC-001,SNK-009,2026-07-12,90,2026-07-19
DEM-0026605,KOL-LOC-001,SNK-009,2026-07-19,69,2026-07-26
DEM-0026804,KOL-LOC-001,SNK-009,2026-07-26,72,2026-08-02
DEM-0027002,KOL-LOC-001,SNK-009,2026-08-02,69,2026-08-09
DEM-0015804,KOL-LOC-001,SNK-010,1970-01-01,68,1970-01-01
DEM-0016004,KOL-LOC-001,SNK-010,1970-01-01,78,1970-01-01
DEM-0016205,KOL-LOC-001,SNK-010,1970-01-01,110,1970-01-01
DEM-0016405,KOL-LOC-001,SNK-010,1970-01-01,89,1970-01-01
DEM-0018004,KOL-LOC-001,SNK-010,1970-01-01,148,1970-01-01
DEM-0019805,KOL-LOC-001,SNK-010,1970-01-01,68,1970-01-01
DEM-0000605,KOL-LOC-001,SNK-010,2024-01-21,71,2024-01-28
DEM-0006004,KOL-LOC-001,SNK-010,2024-07-28,80,2024-08-04
DEM-0006203,KOL-LOC-001,SNK-010,2024-08-04,71,2024-08-11
DEM-0006804,KOL-LOC-001,SNK-010,2024-08-25,104,2024-09-01
DEM-0007405,KOL-LOC-001,SNK-010,2024-09-15,80,2024-09-22
DEM-0008003,KOL-LOC-001,SNK-010,2024-10-06,287,2024-10-13
DEM-0008405,KOL-LOC-001,SNK-010,2024-10-20,77,2024-10-27
DEM-0008602,KOL-LOC-001,SNK-010,2024-10-27,129,2024-11-03
DEM-0009404,KOL-LOC-001,SNK-010,2024-11-24,90,2024-12-01
DEM-0026803,KOL-LOC-001,SNK-010,2026-07-26,86,2026-08-02
DEM-0027205,KOL-LOC-001,SNK-010,2026-08-09,58,2026-08-16
DEM-0027604,KOL-LOC-001,SNK-010,2026-08-23,60,2026-08-30
DEM-0001002,KOL-LOC-001,TEA-001,1970-01-01,86,1970-01-01
DEM-0001203,KOL-LOC-001,TEA-001,1970-01-01,91,1970-01-01
DEM-0001601,KOL-LOC-001,TEA-001,1970-01-01,104,1970-01-01
DEM-0010001,KOL-LOC-001,TEA-001,1970-01-01,84,1970-01-01
DEM-0010201,KOL-LOC-001,TEA-001,1970-01-01,75,1970-01-01
DEM-0010402,KOL-LOC-001,TEA-001,1970-01-01,113,1970-01-01
DEM-0010601,KOL-LOC-001,TEA-001,1970-01-01,153,1970-01-01
DEM-0010802,KOL-LOC-001,TEA-001,1970-01-01,149,1970-01-01
DEM-0011002,KOL-LOC-001,TEA-001,1970-01-01,100,1970-01-01
DEM-0011203,KOL-LOC-001,TEA-001,1970-01-01,76,1970-01-01
DEM-0011403,KOL-LOC-001,TEA-001,1970-01-01,112,1970-01-01
DEM-0011601,KOL-LOC-001,TEA-001,1970-01-01,79,1970-01-01
DEM-0011802,KOL-LOC-001,TEA-001,1970-01-01,136,1970-01-01
DEM-0012002,KOL-LOC-001,TEA-001,1970-01-01,53,1970-01-01
DEM-0000401,KOL-LOC-001,TEA-001,2024-01-14,105,2024-01-21
DEM-0000603,KOL-LOC-001,TEA-001,2024-01-21,102,2024-01-28
DEM-0000802,KOL-LOC-001,TEA-001,2024-01-28,100,2024-02-04
DEM-0005805,KOL-LOC-001,TEA-001,2024-07-21,65,2024-07-28
DEM-0006403,KOL-LOC-001,TEA-001,2024-08-11,87,2024-08-18
DEM-0009601,KOL-LOC-001,TEA-001,2024-12-01,87,2024-12-08
DEM-0009801,KOL-LOC-001,TEA-001,2024-12-08,137,2024-12-15
DEM-0020004,KOL-LOC-001,TEA-001,2025-11-30,98,2025-12-07
DEM-0020205,KOL-LOC-001,TEA-001,2025-12-07,100,2025-12-14
DEM-0020401,KOL-LOC-001,TEA-001,2025-12-14,82,2025-12-21
DEM-0020602,KOL-LOC-001,TEA-001,2025-12-21,103,2025-12-28
DEM-0021004,KOL-LOC-001,TEA-001,2026-01-04,78,2026-01-11
DEM-0021203,KOL-LOC-001,TEA-001,2026-01-11,130,2026-01-18
DEM-0021404,KOL-LOC-001,TEA-001,2026-01-18,74,2026-01-25
DEM-0021602,KOL-LOC-001,TEA-001,2026-01-25,75,2026-02-01
DEM-0021802,KOL-LOC-001,TEA-001,2026-02-01,84,2026-02-08
DEM-0022003,KOL-LOC-001,TEA-001,2026-02-08,88,2026-02-15
DEM-0022201,KOL-LOC-001,TEA-001,2026-02-15,114,2026-02-22
DEM-0022403,KOL-LOC-001,TEA-001,2026-02-22,69,2026-03-01
DEM-0001003,KOL-LOC-001,TEA-002,1970-01-01,95,1970-01-01
DEM-0001204,KOL-LOC-001,TEA-002,1970-01-01,101,1970-01-01
DEM-0001402,KOL-LOC-001,TEA-002,1970-01-01,101,1970-01-01
DEM-0001602,KOL-LOC-001,TEA-002,1970-01-01,108,1970-01-01
DEM-0010003,KOL-LOC-001,TEA-002,1970-01-01,74,1970-01-01
DEM-0010204,KOL-LOC-001,TEA-002,1970-01-01,90,1970-01-01
DEM-0010401,KOL-LOC-001,TEA-002,1970-01-01,126,1970-01-01
DEM-0010602,KOL-LOC-001,TEA-002,1970-01-01,102,1970-01-01
DEM-0010801,KOL-LOC-001,TEA-002,1970-01-01,104,1970-01-01
DEM-0011003,KOL-LOC-001,TEA-002,1970-01-01,93,1970-01-01
DEM-0011204,KOL-LOC-001,TEA-002,1970-01-01,100,1970-01-01
DEM-0011402,KOL-LOC-001,TEA-002,1970-01-01,94,1970-01-01
DEM-0011604,KOL-LOC-001,TEA-002,1970-01-01,107,1970-01-01
DEM-0011804,KOL-LOC-001,TEA-002,1970-01-01,162,1970-01-01
DEM-0012001,KOL-LOC-001,TEA-002,1970-01-01,48,1970-01-01
DEM-0000003,KOL-LOC-001,TEA-002,2024-01-01,97,2024-01-08
DEM-0000602,KOL-LOC-001,TEA-002,2024-01-21,111,2024-01-28
DEM-0005605,KOL-LOC-001,TEA-002,2024-07-14,66,2024-07-21
DEM-0009603,KOL-LOC-001,TEA-002,2024-12-01,71,2024-12-08
DEM-0009802,KOL-LOC-001,TEA-002,2024-12-08,98,2024-12-15
DEM-0020001,KOL-LOC-001,TEA-002,2025-11-30,108,2025-12-07
DEM-0020201,KOL-LOC-001,TEA-002,2025-12-07,130,2025-12-14
DEM-0020402,KOL-LOC-001,TEA-002,2025-12-14,108,2025-12-21
DEM-0020603,KOL-LOC-001,TEA-002,2025-12-21,104,2025-12-28
DEM-0020801,KOL-LOC-001,TEA-002,2025-12-28,116,2026-01-04
DEM-0021005,KOL-LOC-001,TEA-002,2026-01-04,134,2026-01-11
DEM-0021202,KOL-LOC-001,TEA-002,2026-01-11,109,2026-01-18
DEM-0021403,KOL-LOC-001,TEA-002,2026-01-18,81,2026-01-25
DEM-0021601,KOL-LOC-001,TEA-002,2026-01-25,129,2026-02-01
DEM-0021801,KOL-LOC-001,TEA-002,2026-02-01,128,2026-02-08
DEM-0022202,KOL-LOC-001,TEA-002,2026-02-15,91,2026-02-22
DEM-0022404,KOL-LOC-001,TEA-002,2026-02-22,42,2026-03-01
DEM-0001201,KOL-LOC-001,TEA-004,1970-01-01,91,1970-01-01
DEM-0001405,KOL-LOC-001,TEA-004,1970-01-01,80,1970-01-01
DEM-0010005,KOL-LOC-001,TEA-004,1970-01-01,91,1970-01-01
DEM-0010205,KOL-LOC-001,TEA-004,1970-01-01,70,1970-01-01
DEM-0010405,KOL-LOC-001,TEA-004,1970-01-01,110,1970-01-01
DEM-0011005,KOL-LOC-001,TEA-004,1970-01-01,109,1970-01-01
DEM-0011205,KOL-LOC-001,TEA-004,1970-01-01,76,1970-01-01
DEM-0011405,KOL-LOC-001,TEA-004,1970-01-01,97,1970-01-01
DEM-0012005,KOL-LOC-001,TEA-004,1970-01-01,69,1970-01-01
DEM-0000604,KOL-LOC-001,TEA-004,2024-01-21,78,2024-01-28
DEM-0000803,KOL-LOC-001,TEA-004,2024-01-28,86,2024-02-04
DEM-0009805,KOL-LOC-001,TEA-004,2024-12-08,86,2024-12-15
DEM-0021003,KOL-LOC-001,TEA-004,2026-01-04,91,2026-01-11
DEM-0021405,KOL-LOC-001,TEA-004,2026-01-18,98,2026-01-25
DEM-0021605,KOL-LOC-001,TEA-004,2026-01-25,113,2026-02-01
DEM-0022203,KOL-LOC-001,TEA-004,2026-02-15,94,2026-02-22
DEM-0001005,KOL-LOC-001,TEA-006,1970-01-01,87,1970-01-01
DEM-0001403,KOL-LOC-001,TEA-006,1970-01-01,99,1970-01-01
DEM-0001605,KOL-LOC-001,TEA-006,1970-01-01,83,1970-01-01
DEM-0010004,KOL-LOC-001,TEA-006,1970-01-01,99,1970-01-01
DEM-0011004,KOL-LOC-001,TEA-006,1970-01-01,72,1970-01-01
DEM-0011404,KOL-LOC-001,TEA-006,1970-01-01,167,1970-01-01
DEM-0011603,KOL-LOC-001,TEA-006,1970-01-01,107,1970-01-01
DEM-0011803,KOL-LOC-001,TEA-006,1970-01-01,90,1970-01-01
DEM-0012004,KOL-LOC-001,TEA-006,1970-01-01,52,1970-01-01
DEM-0000202,KOL-LOC-001,TEA-006,2024-01-07,108,2024-01-14
DEM-0000404,KOL-LOC-001,TEA-006,2024-01-14,71,2024-01-21
DEM-0000601,KOL-LOC-001,TEA-006,2024-01-21,113,2024-01-28
DEM-0005405,KOL-LOC-001,TEA-006,2024-07-07,57,2024-07-14
DEM-0009804,KOL-LOC-001,TEA-006,2024-12-08,87,2024-12-15
DEM-0020005,KOL-LOC-001,TEA-006,2025-11-30,59,2025-12-07
DEM-0020203,KOL-LOC-001,TEA-006,2025-12-07,72,2025-12-14
DEM-0020605,KOL-LOC-001,TEA-006,2025-12-21,98,2025-12-28
DEM-0020805,KOL-LOC-001,TEA-006,2025-12-28,98,2026-01-04
DEM-0021001,KOL-LOC-001,TEA-006,2026-01-04,121,2026-01-11
DEM-0021205,KOL-LOC-001,TEA-006,2026-01-11,70,2026-01-18
DEM-0021604,KOL-LOC-001,TEA-006,2026-01-25,86,2026-02-01
DEM-0021803,KOL-LOC-001,TEA-006,2026-02-01,89,2026-02-08
DEM-0022004,KOL-LOC-001,TEA-006,2026-02-08,79,2026-02-15
DEM-0022405,KOL-LOC-001,TEA-006,2026-02-22,47,2026-03-01
DEM-0001603,KOL-LOC-001,TEA-007,1970-01-01,87,1970-01-01
DEM-0010002,KOL-LOC-001,TEA-007,1970-01-01,159,1970-01-01
DEM-0010604,KOL-LOC-001,TEA-007,1970-01-01,69,1970-01-01
DEM-0011201,KOL-LOC-001,TEA-007,1970-01-01,114,1970-01-01
DEM-0011805,KOL-LOC-001,TEA-007,1970-01-01,70,1970-01-01
DEM-0012003,KOL-LOC-001,TEA-007,1970-01-01,64,1970-01-01
DEM-0000402,KOL-LOC-001,TEA-007,2024-01-14,97,2024-01-21
DEM-0000801,KOL-LOC-001,TEA-007,2024-01-28,99,2024-02-04
DEM-0009602,KOL-LOC-001,TEA-007,2024-12-01,121,2024-12-08
DEM-0020002,KOL-LOC-001,TEA-007,2025-11-30,113,2025-12-07
DEM-0020202,KOL-LOC-001,TEA-007,2025-12-07,93,2025-12-14
DEM-0020405,KOL-LOC-001,TEA-007,2025-12-14,89,2025-12-21
DEM-0020802,KOL-LOC-001,TEA-007,2025-12-28,90,2026-01-04
DEM-0021204,KOL-LOC-001,TEA-007,2026-01-11,86,2026-01-18
DEM-0021402,KOL-LOC-001,TEA-007,2026-01-18,130,2026-01-25
DEM-0021805,KOL-LOC-001,TEA-007,2026-02-01,150,2026-02-08
DEM-0022002,KOL-LOC-001,TEA-007,2026-02-08,141,2026-02-15
DEM-0022204,KOL-LOC-001,TEA-007,2026-02-15,104,2026-02-22
DEM-0022402,KOL-LOC-001,TEA-007,2026-02-22,93,2026-03-01
DEM-0001001,KOL-LOC-001,TEA-009,1970-01-01,102,1970-01-01
DEM-0001205,KOL-LOC-001,TEA-009,1970-01-01,81,1970-01-01
DEM-0001401,KOL-LOC-001,TEA-009,1970-01-01,95,1970-01-01
DEM-0010203,KOL-LOC-001,TEA-009,1970-01-01,84,1970-01-01
DEM-0010404,KOL-LOC-001,TEA-009,1970-01-01,113,1970-01-01
DEM-0010603,KOL-LOC-001,TEA-009,1970-01-01,72,1970-01-01
DEM-0010803,KOL-LOC-001,TEA-009,1970-01-01,80,1970-01-01
DEM-0011001,KOL-LOC-001,TEA-009,1970-01-01,88,1970-01-01
DEM-0011202,KOL-LOC-001,TEA-009,1970-01-01,75,1970-01-01
DEM-0011401,KOL-LOC-001,TEA-009,1970-01-01,101,1970-01-01
DEM-0011602,KOL-LOC-001,TEA-009,1970-01-01,109,1970-01-01
DEM-0011801,KOL-LOC-001,TEA-009,1970-01-01,114,1970-01-01
DEM-0000002,KOL-LOC-001,TEA-009,2024-01-01,110,2024-01-08
DEM-0000201,KOL-LOC-001,TEA-009,2024-01-07,105,2024-01-14
DEM-0006605,KOL-LOC-001,TEA-009,2024-08-18,78,2024-08-25
DEM-0009604,KOL-LOC-001,TEA-009,2024-12-01,96,2024-12-08
DEM-0009803,KOL-LOC-001,TEA-009,2024-12-08,82,2024-12-15
DEM-0020003,KOL-LOC-001,TEA-009,2025-11-30,73,2025-12-07
DEM-0020204,KOL-LOC-001,TEA-009,2025-12-07,120,2025-12-14
DEM-0020403,KOL-LOC-001,TEA-009,2025-12-14,110,2025-12-21
DEM-0020604,KOL-LOC-001,TEA-009,2025-12-21,74,2025-12-28
DEM-0020804,KOL-LOC-001,TEA-009,2025-12-28,76,2026-01-04
DEM-0021002,KOL-LOC-001,TEA-009,2026-01-04,127,2026-01-11
DEM-0021201,KOL-LOC-001,TEA-009,2026-01-11,157,2026-01-18
DEM-0021401,KOL-LOC-001,TEA-009,2026-01-18,131,2026-01-25
DEM-0021603,KOL-LOC-001,TEA-009,2026-01-25,64,2026-02-01
DEM-0022001,KOL-LOC-001,TEA-009,2026-02-08,140,2026-02-15
DEM-0022401,KOL-LOC-001,TEA-009,2026-02-22,82,2026-03-01
DEM-0010805,KOL-LOC-001,TEA-010,1970-01-01,74,1970-01-01
DEM-0017604,KOL-LOC-001,VEG-003,1970-01-01,77,1970-01-01
DEM-0015803,KOL-LOC-001,VEG-008,1970-01-01,101,1970-01-01
DEM-0017804,KOL-LOC-001,VEG-008,1970-01-01,72,1970-01-01
DEM-0019202,KOL-LOC-001,VEG-008,1970-01-01,103,1970-01-01
DEM-0019402,KOL-LOC-001,VEG-008,1970-01-01,76,1970-01-01
DEM-0019605,KOL-LOC-001,VEG-008,1970-01-01,51,1970-01-01
DEM-0019803,KOL-LOC-001,VEG-008,1970-01-01,77,1970-01-01
DEM-0000205,KOL-LOC-001,VEG-008,2024-01-07,86,2024-01-14
DEM-0000405,KOL-LOC-001,VEG-008,2024-01-14,70,2024-01-21
DEM-0006204,KOL-LOC-001,VEG-008,2024-08-04,66,2024-08-11
DEM-0009204,KOL-LOC-001,VEG-008,2024-11-17,102,2024-11-24
DEM-0026004,KOL-LOC-001,VEG-008,2026-06-28,65,2026-07-05
DEM-0026403,KOL-LOC-001,VEG-008,2026-07-12,82,2026-07-19
DEM-0027404,KOL-LOC-001,VEG-008,2026-08-16,95,2026-08-23
DEM-0027603,KOL-LOC-001,VEG-008,2026-08-23,89,2026-08-30
DEM-0020610,KOL-LOC-002,BAK-004,2025-12-21,136,2025-12-28
DEM-0001809,KOL-LOC-002,BEV-001,1970-01-01,135,1970-01-01
DEM-0012408,KOL-LOC-002,BEV-001,1970-01-01,138,1970-01-01
DEM-0012809,KOL-LOC-002,BEV-001,1970-01-01,112,1970-01-01
DEM-0013009,KOL-LOC-002,BEV-001,1970-01-01,238,1970-01-01
