warehouse_id,product_id,available_stock_units,avg_weekly_demand_units,weeks_of_cover_calc,reorder_flag_calc,stock_status,inventory_risk,shortage_units,capacity_utilization_pct,risk_source,pipeline_timestamp
WH-KOL-001,INS-010,104,56.3,1.85,1,Healthy,NORMAL,8.6,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-001,50,6.9,7.25,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-002,51,5.5,9.27,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-003,53,6.6,8.03,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-004,45,5.5,8.18,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-005,52,6.0,8.67,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-006,57,5.5,10.36,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-007,37,4.9,7.55,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-008,44,7.6,5.79,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-009,52,4.7,11.06,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-001,BAB-010,54,4.8,11.25,0,Healthy,NORMAL,0.0,61.35,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-001,46,52.9,0.87,1,Healthy,NORMAL,59.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-002,82,90.6,0.91,1,Healthy,NORMAL,99.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-003,65,69.7,0.93,1,Healthy,NORMAL,74.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-004,61,47.5,1.28,1,Healthy,NORMAL,34.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-005,51,79.7,0.64,1,Healthy,NORMAL,108.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-006,47,69.8,0.67,1,Healthy,NORMAL,92.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-007,55,60.9,0.9,1,Healthy,NORMAL,66.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-008,56,52.7,1.06,1,Healthy,NORMAL,49.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-009,81,65.3,1.24,1,Healthy,NORMAL,49.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ICE-010,54,69.1,0.78,1,Healthy,NORMAL,84.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-001,41,6.0,6.83,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-002,30,4.0,7.5,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-003,33,4.2,7.86,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-004,45,4.6,9.78,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-005,32,4.3,7.44,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-006,47,4.0,11.75,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-007,34,5.4,6.3,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-008,50,5.1,9.8,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-009,42,5.6,7.5,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CHO-010,44,4.0,11.0,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-001,70,33.4,2.1,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-002,60,43.0,1.4,1,Healthy,NORMAL,26.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-003,33,18.1,1.82,1,Healthy,NORMAL,3.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-004,61,47.2,1.29,1,Healthy,NORMAL,33.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-005,48,14.2,3.38,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-006,44,38.8,1.13,1,Healthy,NORMAL,33.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-007,35,18.4,1.9,1,Healthy,NORMAL,1.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-008,58,35.1,1.65,1,Healthy,NORMAL,12.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-009,91,54.5,1.67,1,Healthy,NORMAL,18.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,SNK-010,59,51.2,1.15,1,Healthy,NORMAL,43.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-001,85,89.0,0.96,1,Healthy,NORMAL,93.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-002,80,64.9,1.23,1,Healthy,NORMAL,49.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-003,88,81.7,1.08,1,Healthy,NORMAL,75.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-004,57,78.7,0.72,1,Healthy,NORMAL,100.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-005,73,79.0,0.92,1,Healthy,NORMAL,85.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-006,88,88.9,0.99,1,Healthy,NORMAL,89.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-007,60,94.8,0.63,1,Healthy,NORMAL,129.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-008,66,86.6,0.76,1,Healthy,NORMAL,107.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-009,39,32.7,1.19,1,Healthy,NORMAL,26.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BEV-010,70,87.8,0.8,1,Healthy,NORMAL,105.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-001,45,20.5,2.2,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-002,88,53.3,1.65,1,Healthy,NORMAL,18.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-003,52,21.0,2.48,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-004,45,14.9,3.02,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-005,97,61.5,1.58,1,Healthy,NORMAL,26.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-006,53,15.4,3.44,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-007,45,21.0,2.14,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-008,42,21.6,1.94,1,Healthy,NORMAL,1.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-009,41,23.9,1.72,1,Healthy,NORMAL,6.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAI-010,68,66.9,1.02,1,Healthy,NORMAL,65.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-001,29,21.8,1.33,1,Healthy,NORMAL,14.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-002,33,17.4,1.9,1,Healthy,NORMAL,1.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-003,73,46.7,1.56,1,Healthy,NORMAL,20.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-004,60,80.5,0.75,1,Healthy,NORMAL,101.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-005,42,26.0,1.62,1,Healthy,NORMAL,10.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-006,45,17.3,2.6,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-007,35,23.9,1.46,1,Healthy,NORMAL,12.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-008,41,17.0,2.41,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-009,37,17.9,2.07,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BAK-010,40,20.3,1.97,1,Healthy,NORMAL,0.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-001,39,4.0,9.75,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-002,46,4.2,10.95,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-003,36,6.0,6.0,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-004,44,5.7,7.72,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-005,48,5.7,8.42,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-006,48,5.0,9.6,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-007,32,5.2,6.15,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-008,33,5.6,5.89,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-009,42,5.0,8.4,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,STP-010,44,4.0,11.0,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-001,49,5.1,9.61,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-002,50,6.1,8.2,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-003,46,5.5,8.36,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-004,45,4.8,9.38,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-005,38,6.1,6.23,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-006,33,4.4,7.5,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-007,36,5.7,6.32,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-008,36,5.7,6.32,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-009,36,4.1,8.78,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FLO-010,46,5.9,7.8,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-001,35,5.0,7.0,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-002,38,4.9,7.76,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-003,47,5.2,9.04,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-004,32,4.2,7.62,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-005,33,5.8,5.69,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-006,34,4.2,8.1,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-007,46,4.9,9.39,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-008,47,4.0,11.75,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-009,32,4.7,6.81,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,DAL-010,41,4.9,8.37,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-001,45,4.0,11.25,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-002,32,5.9,5.42,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-003,37,5.0,7.4,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-004,41,4.0,10.25,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-005,43,5.8,7.41,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-006,32,5.9,5.42,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-007,41,5.0,8.2,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-008,41,4.7,8.72,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-009,31,5.6,5.54,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,OIL-010,35,4.0,8.75,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-001,42,19.2,2.19,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-002,30,16.6,1.81,1,Healthy,NORMAL,3.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-003,34,20.0,1.7,1,Healthy,NORMAL,6.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-004,45,14.9,3.02,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-005,42,21.4,1.96,1,Healthy,NORMAL,0.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-006,33,23.8,1.39,1,Healthy,NORMAL,14.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-007,61,48.7,1.25,1,Healthy,NORMAL,36.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-008,35,17.6,1.99,1,Healthy,NORMAL,0.2,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-009,32,24.0,1.33,1,Healthy,NORMAL,16.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,FRT-010,31,19.0,1.63,1,Healthy,NORMAL,7.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-001,42,20.3,2.07,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-002,29,14.7,1.97,1,Healthy,NORMAL,0.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-003,60,38.7,1.55,1,Healthy,NORMAL,17.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-004,36,17.0,2.12,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-005,35,18.2,1.92,1,Healthy,NORMAL,1.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-006,36,13.4,2.69,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-007,43,18.3,2.35,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-008,54,55.5,0.97,1,Healthy,NORMAL,57.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-009,32,19.8,1.62,1,Healthy,NORMAL,7.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,VEG-010,56,42.5,1.32,1,Healthy,NORMAL,29.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-001,40,12.9,3.1,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-002,38,16.6,2.29,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-003,35,12.0,2.92,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-004,32,17.7,1.81,1,Healthy,NORMAL,3.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-005,59,41.8,1.41,1,Healthy,NORMAL,24.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-006,38,18.9,2.01,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-007,33,18.8,1.76,1,Healthy,NORMAL,4.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-008,62,35.3,1.76,1,Healthy,NORMAL,8.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-009,42,12.4,3.39,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,BIS-010,48,17.5,2.74,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-001,83,61.5,1.35,1,Healthy,NORMAL,40.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-002,71,62.4,1.14,1,Healthy,NORMAL,53.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-003,66,39.7,1.66,1,Healthy,NORMAL,13.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-004,61,60.0,1.02,1,Healthy,NORMAL,59.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-005,52,55.3,0.94,1,Healthy,NORMAL,58.6,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-006,62,49.7,1.25,1,Healthy,NORMAL,37.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-007,78,68.7,1.14,1,Healthy,NORMAL,59.4,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-008,64,43.4,1.47,1,Healthy,NORMAL,22.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-009,80,63.4,1.26,1,Healthy,NORMAL,46.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,TEA-010,62,40.9,1.52,1,Healthy,NORMAL,19.8,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-001,45,4.0,11.25,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-002,47,5.0,9.4,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-003,50,5.5,9.09,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-004,33,5.6,5.89,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-005,39,4.4,8.86,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-006,31,4.6,6.74,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-007,44,5.3,8.3,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-008,37,4.7,7.87,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-009,43,4.8,8.96,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,PCR-010,37,5.4,6.85,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-001,45,5.2,8.65,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-002,37,5.4,6.85,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-003,42,4.7,8.94,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-004,44,4.8,9.17,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-005,32,4.0,8.0,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-006,37,4.0,9.25,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-007,44,6.0,7.33,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-008,43,4.8,8.96,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-009,40,5.6,7.14,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,ORL-010,30,6.1,4.92,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-001,41,6.0,6.83,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-002,33,4.2,7.86,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-003,35,4.0,8.75,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-004,37,4.5,8.22,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-005,31,4.7,6.6,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-006,43,4.1,10.49,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-007,33,4.0,8.25,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-008,39,4.7,8.3,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-009,47,4.2,11.19,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,CLN-010,41,4.4,9.32,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-001,34,4.5,7.56,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-002,29,6.0,4.83,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-003,39,5.7,6.84,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-004,35,5.2,6.73,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-005,35,4.4,7.95,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-006,37,4.1,9.02,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-007,31,4.0,7.75,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-008,38,5.0,7.6,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-002,HOU-009,44,5.5,8.0,0,Healthy,NORMAL,0.0,62.32,INVENTORY,2026-09-21T14:26:38.170968+00:00
