product_variant_id,product_id,variant_index,unit_size_raw,unit_size_value,unit_size_unit,normalized_quantity_value,normalized_quantity_unit,cost_price_rs,selling_price_rs,source_file,source_record,pipeline_timestamp
TEA-006-50G,TEA-006,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-006-100G,TEA-006,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-006-250G,TEA-006,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-006-500G,TEA-006,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-006-1KG,TEA-006,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-007-50G,TEA-007,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-007-100G,TEA-007,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-007-250G,TEA-007,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-007-500G,TEA-007,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-007-1KG,TEA-007,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-008-50G,TEA-008,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-008-100G,TEA-008,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-008-250G,TEA-008,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-008-500G,TEA-008,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-008-1KG,TEA-008,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-009-50G,TEA-009,1,50 g,50.0,g,50.0,g,121,139,products.csv,"product_id=TEA-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-009-100G,TEA-009,2,100 g,100.0,g,100.0,g,242,278,products.csv,"product_id=TEA-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-009-250G,TEA-009,3,250 g,250.0,g,250.0,g,572,658,products.csv,"product_id=TEA-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-009-500G,TEA-009,4,500 g,500.0,g,500.0,g,1100,1265,products.csv,"product_id=TEA-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-009-1KG,TEA-009,5,1 kg,1.0,kg,1000.0,g,2112,2429,products.csv,"product_id=TEA-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-010-50G,TEA-010,1,50 g,50.0,g,50.0,g,91,105,products.csv,"product_id=TEA-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-010-100G,TEA-010,2,100 g,100.0,g,100.0,g,182,209,products.csv,"product_id=TEA-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-010-250G,TEA-010,3,250 g,250.0,g,250.0,g,429,493,products.csv,"product_id=TEA-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-010-500G,TEA-010,4,500 g,500.0,g,500.0,g,825,949,products.csv,"product_id=TEA-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-010-1KG,TEA-010,5,1 kg,1.0,kg,1000.0,g,1584,1822,products.csv,"product_id=TEA-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-001-50ML,PCR-001,1,50 ml,50.0,ml,50.0,ml,33,38,products.csv,"product_id=PCR-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-001-100ML,PCR-001,2,100 ml,100.0,ml,100.0,ml,66,76,products.csv,"product_id=PCR-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-001-250ML,PCR-001,3,250 ml,250.0,ml,250.0,ml,156,179,products.csv,"product_id=PCR-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-001-500ML,PCR-001,4,500 ml,500.0,ml,500.0,ml,300,345,products.csv,"product_id=PCR-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-001-1L,PCR-001,5,1 L,1.0,l,1000.0,ml,576,662,products.csv,"product_id=PCR-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-002-50ML,PCR-002,1,50 ml,50.0,ml,50.0,ml,33,38,products.csv,"product_id=PCR-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-002-100ML,PCR-002,2,100 ml,100.0,ml,100.0,ml,66,76,products.csv,"product_id=PCR-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-002-250ML,PCR-002,3,250 ml,250.0,ml,250.0,ml,156,179,products.csv,"product_id=PCR-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-002-500ML,PCR-002,4,500 ml,500.0,ml,500.0,ml,300,345,products.csv,"product_id=PCR-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-002-1L,PCR-002,5,1 L,1.0,l,1000.0,ml,576,662,products.csv,"product_id=PCR-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-003-50ML,PCR-003,1,50 ml,50.0,ml,50.0,ml,30,35,products.csv,"product_id=PCR-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-003-100ML,PCR-003,2,100 ml,100.0,ml,100.0,ml,61,70,products.csv,"product_id=PCR-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-003-250ML,PCR-003,3,250 ml,250.0,ml,250.0,ml,143,164,products.csv,"product_id=PCR-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-003-500ML,PCR-003,4,500 ml,500.0,ml,500.0,ml,275,316,products.csv,"product_id=PCR-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-003-1L,PCR-003,5,1 L,1.0,l,1000.0,ml,528,607,products.csv,"product_id=PCR-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-004-50G,PCR-004,1,50 g,50.0,g,50.0,g,20,23,products.csv,"product_id=PCR-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-004-100G,PCR-004,2,100 g,100.0,g,100.0,g,38,44,products.csv,"product_id=PCR-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-004-250G,PCR-004,3,250 g,250.0,g,250.0,g,91,105,products.csv,"product_id=PCR-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-004-500G,PCR-004,4,500 g,500.0,g,500.0,g,175,201,products.csv,"product_id=PCR-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-004-1KG,PCR-004,5,1 kg,1.0,kg,1000.0,g,336,386,products.csv,"product_id=PCR-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-005-50G,PCR-005,1,50 g,50.0,g,50.0,g,20,23,products.csv,"product_id=PCR-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-005-100G,PCR-005,2,100 g,100.0,g,100.0,g,38,44,products.csv,"product_id=PCR-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-005-250G,PCR-005,3,250 g,250.0,g,250.0,g,91,105,products.csv,"product_id=PCR-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-005-500G,PCR-005,4,500 g,500.0,g,500.0,g,175,201,products.csv,"product_id=PCR-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-005-1KG,PCR-005,5,1 kg,1.0,kg,1000.0,g,336,386,products.csv,"product_id=PCR-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-006-50ML,PCR-006,1,50 ml,50.0,ml,50.0,ml,30,35,products.csv,"product_id=PCR-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-006-100ML,PCR-006,2,100 ml,100.0,ml,100.0,ml,61,70,products.csv,"product_id=PCR-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-006-250ML,PCR-006,3,250 ml,250.0,ml,250.0,ml,143,164,products.csv,"product_id=PCR-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-006-500ML,PCR-006,4,500 ml,500.0,ml,500.0,ml,275,316,products.csv,"product_id=PCR-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-006-1L,PCR-006,5,1 L,1.0,l,1000.0,ml,528,607,products.csv,"product_id=PCR-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-007-50ML,PCR-007,1,50 ml,50.0,ml,50.0,ml,29,33,products.csv,"product_id=PCR-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-007-100ML,PCR-007,2,100 ml,100.0,ml,100.0,ml,57,66,products.csv,"product_id=PCR-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-007-250ML,PCR-007,3,250 ml,250.0,ml,250.0,ml,135,155,products.csv,"product_id=PCR-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-007-500ML,PCR-007,4,500 ml,500.0,ml,500.0,ml,260,299,products.csv,"product_id=PCR-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-007-1L,PCR-007,5,1 L,1.0,l,1000.0,ml,499,574,products.csv,"product_id=PCR-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-008-50ML,PCR-008,1,50 ml,50.0,ml,50.0,ml,29,33,products.csv,"product_id=PCR-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-008-100ML,PCR-008,2,100 ml,100.0,ml,100.0,ml,57,66,products.csv,"product_id=PCR-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-008-250ML,PCR-008,3,250 ml,250.0,ml,250.0,ml,135,155,products.csv,"product_id=PCR-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-008-500ML,PCR-008,4,500 ml,500.0,ml,500.0,ml,260,299,products.csv,"product_id=PCR-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-008-1L,PCR-008,5,1 L,1.0,l,1000.0,ml,499,574,products.csv,"product_id=PCR-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-009-50ML,PCR-009,1,50 ml,50.0,ml,50.0,ml,40,46,products.csv,"product_id=PCR-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-009-100ML,PCR-009,2,100 ml,100.0,ml,100.0,ml,79,91,products.csv,"product_id=PCR-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-009-250ML,PCR-009,3,250 ml,250.0,ml,250.0,ml,187,215,products.csv,"product_id=PCR-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-009-500ML,PCR-009,4,500 ml,500.0,ml,500.0,ml,360,414,products.csv,"product_id=PCR-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-009-1L,PCR-009,5,1 L,1.0,l,1000.0,ml,691,795,products.csv,"product_id=PCR-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
PCR-010-50ML,PCR-010,1,50 ml,50.0,ml,50.0,ml,57,66,products.csv,"product_id=PCR-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
PCR-010-100ML,PCR-010,2,100 ml,100.0,ml,100.0,ml,115,132,products.csv,"product_id=PCR-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
PCR-010-250ML,PCR-010,3,250 ml,250.0,ml,250.0,ml,271,312,products.csv,"product_id=PCR-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
PCR-010-500ML,PCR-010,4,500 ml,500.0,ml,500.0,ml,522,600,products.csv,"product_id=PCR-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
PCR-010-1L,PCR-010,5,1 L,1.0,l,1000.0,ml,1002,1152,products.csv,"product_id=PCR-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-001-50G,ORL-001,1,50 g,50.0,g,50.0,g,41,47,products.csv,"product_id=ORL-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-001-100G,ORL-001,2,100 g,100.0,g,100.0,g,82,94,products.csv,"product_id=ORL-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-001-250G,ORL-001,3,250 g,250.0,g,250.0,g,195,224,products.csv,"product_id=ORL-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-001-500G,ORL-001,4,500 g,500.0,g,500.0,g,375,431,products.csv,"product_id=ORL-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-001-1KG,ORL-001,5,1 kg,1.0,kg,1000.0,g,720,828,products.csv,"product_id=ORL-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-002-50G,ORL-002,1,50 g,50.0,g,50.0,g,41,47,products.csv,"product_id=ORL-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-002-100G,ORL-002,2,100 g,100.0,g,100.0,g,82,94,products.csv,"product_id=ORL-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-002-250G,ORL-002,3,250 g,250.0,g,250.0,g,195,224,products.csv,"product_id=ORL-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-002-500G,ORL-002,4,500 g,500.0,g,500.0,g,375,431,products.csv,"product_id=ORL-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-002-1KG,ORL-002,5,1 kg,1.0,kg,1000.0,g,720,828,products.csv,"product_id=ORL-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-003-50G,ORL-003,1,50 g,50.0,g,50.0,g,41,47,products.csv,"product_id=ORL-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-003-100G,ORL-003,2,100 g,100.0,g,100.0,g,82,94,products.csv,"product_id=ORL-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-003-250G,ORL-003,3,250 g,250.0,g,250.0,g,195,224,products.csv,"product_id=ORL-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-003-500G,ORL-003,4,500 g,500.0,g,500.0,g,375,431,products.csv,"product_id=ORL-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-003-1KG,ORL-003,5,1 kg,1.0,kg,1000.0,g,720,828,products.csv,"product_id=ORL-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-004-50G,ORL-004,1,50 g,50.0,g,50.0,g,41,47,products.csv,"product_id=ORL-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-004-100G,ORL-004,2,100 g,100.0,g,100.0,g,82,94,products.csv,"product_id=ORL-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-004-250G,ORL-004,3,250 g,250.0,g,250.0,g,195,224,products.csv,"product_id=ORL-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-004-500G,ORL-004,4,500 g,500.0,g,500.0,g,375,431,products.csv,"product_id=ORL-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-004-1KG,ORL-004,5,1 kg,1.0,kg,1000.0,g,720,828,products.csv,"product_id=ORL-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-005-50G,ORL-005,1,50 g,50.0,g,50.0,g,41,47,products.csv,"product_id=ORL-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-005-100G,ORL-005,2,100 g,100.0,g,100.0,g,82,94,products.csv,"product_id=ORL-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-005-250G,ORL-005,3,250 g,250.0,g,250.0,g,195,224,products.csv,"product_id=ORL-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-005-500G,ORL-005,4,500 g,500.0,g,500.0,g,375,431,products.csv,"product_id=ORL-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-005-1KG,ORL-005,5,1 kg,1.0,kg,1000.0,g,720,828,products.csv,"product_id=ORL-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-006-50G,ORL-006,1,50 g,50.0,g,50.0,g,153,176,products.csv,"product_id=ORL-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-006-100G,ORL-006,2,100 g,100.0,g,100.0,g,307,353,products.csv,"product_id=ORL-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-006-250G,ORL-006,3,250 g,250.0,g,250.0,g,725,834,products.csv,"product_id=ORL-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-006-500G,ORL-006,4,500 g,500.0,g,500.0,g,1395,1604,products.csv,"product_id=ORL-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-006-1KG,ORL-006,5,1 kg,1.0,kg,1000.0,g,2678,3080,products.csv,"product_id=ORL-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-007-50G,ORL-007,1,50 g,50.0,g,50.0,g,41,47,products.csv,"product_id=ORL-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-007-100G,ORL-007,2,100 g,100.0,g,100.0,g,82,94,products.csv,"product_id=ORL-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-007-250G,ORL-007,3,250 g,250.0,g,250.0,g,195,224,products.csv,"product_id=ORL-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-007-500G,ORL-007,4,500 g,500.0,g,500.0,g,375,431,products.csv,"product_id=ORL-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-007-1KG,ORL-007,5,1 kg,1.0,kg,1000.0,g,720,828,products.csv,"product_id=ORL-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-008-50G,ORL-008,1,50 g,50.0,g,50.0,g,41,47,products.csv,"product_id=ORL-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-008-100G,ORL-008,2,100 g,100.0,g,100.0,g,82,94,products.csv,"product_id=ORL-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-008-250G,ORL-008,3,250 g,250.0,g,250.0,g,195,224,products.csv,"product_id=ORL-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-008-500G,ORL-008,4,500 g,500.0,g,500.0,g,375,431,products.csv,"product_id=ORL-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-008-1KG,ORL-008,5,1 kg,1.0,kg,1000.0,g,720,828,products.csv,"product_id=ORL-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-009-50G,ORL-009,1,50 g,50.0,g,50.0,g,58,67,products.csv,"product_id=ORL-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-009-100G,ORL-009,2,100 g,100.0,g,100.0,g,116,133,products.csv,"product_id=ORL-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-009-250G,ORL-009,3,250 g,250.0,g,250.0,g,273,314,products.csv,"product_id=ORL-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-009-500G,ORL-009,4,500 g,500.0,g,500.0,g,525,604,products.csv,"product_id=ORL-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-009-1KG,ORL-009,5,1 kg,1.0,kg,1000.0,g,1008,1159,products.csv,"product_id=ORL-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
ORL-010-50G,ORL-010,1,50 g,50.0,g,50.0,g,25,29,products.csv,"product_id=ORL-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
ORL-010-100G,ORL-010,2,100 g,100.0,g,100.0,g,50,57,products.csv,"product_id=ORL-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
ORL-010-250G,ORL-010,3,250 g,250.0,g,250.0,g,117,135,products.csv,"product_id=ORL-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
ORL-010-500G,ORL-010,4,500 g,500.0,g,500.0,g,225,259,products.csv,"product_id=ORL-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
ORL-010-1KG,ORL-010,5,1 kg,1.0,kg,1000.0,g,432,497,products.csv,"product_id=ORL-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-001-500G,CLN-001,1,500 g,500.0,g,500.0,g,135,155,products.csv,"product_id=CLN-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-001-1KG,CLN-001,2,1 kg,1.0,kg,1000.0,g,259,298,products.csv,"product_id=CLN-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-001-2KG,CLN-001,3,2 kg,2.0,kg,2000.0,g,497,572,products.csv,"product_id=CLN-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-001-5KG,CLN-001,4,5 kg,5.0,kg,5000.0,g,1188,1366,products.csv,"product_id=CLN-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-001-10KG,CLN-001,5,10 kg,10.0,kg,10000.0,g,2268,2608,products.csv,"product_id=CLN-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-002-500G,CLN-002,1,500 g,500.0,g,500.0,g,135,155,products.csv,"product_id=CLN-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-002-1KG,CLN-002,2,1 kg,1.0,kg,1000.0,g,259,298,products.csv,"product_id=CLN-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-002-2KG,CLN-002,3,2 kg,2.0,kg,2000.0,g,497,572,products.csv,"product_id=CLN-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-002-5KG,CLN-002,4,5 kg,5.0,kg,5000.0,g,1188,1366,products.csv,"product_id=CLN-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-002-10KG,CLN-002,5,10 kg,10.0,kg,10000.0,g,2268,2608,products.csv,"product_id=CLN-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-003-500G,CLN-003,1,500 g,500.0,g,500.0,g,100,115,products.csv,"product_id=CLN-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-003-1KG,CLN-003,2,1 kg,1.0,kg,1000.0,g,192,221,products.csv,"product_id=CLN-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-003-2KG,CLN-003,3,2 kg,2.0,kg,2000.0,g,368,423,products.csv,"product_id=CLN-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-003-5KG,CLN-003,4,5 kg,5.0,kg,5000.0,g,880,1012,products.csv,"product_id=CLN-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-003-10KG,CLN-003,5,10 kg,10.0,kg,10000.0,g,1680,1932,products.csv,"product_id=CLN-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-004-50ML,CLN-004,1,50 ml,50.0,ml,50.0,ml,10,12,products.csv,"product_id=CLN-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-004-100ML,CLN-004,2,100 ml,100.0,ml,100.0,ml,18,21,products.csv,"product_id=CLN-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-004-250ML,CLN-004,3,250 ml,250.0,ml,250.0,ml,42,48,products.csv,"product_id=CLN-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-004-500ML,CLN-004,4,500 ml,500.0,ml,500.0,ml,80,92,products.csv,"product_id=CLN-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-004-1L,CLN-004,5,1 L,1.0,l,1000.0,ml,154,177,products.csv,"product_id=CLN-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-005-50G,CLN-005,1,50 g,50.0,g,50.0,g,11,13,products.csv,"product_id=CLN-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-005-100G,CLN-005,2,100 g,100.0,g,100.0,g,22,25,products.csv,"product_id=CLN-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-005-250G,CLN-005,3,250 g,250.0,g,250.0,g,52,60,products.csv,"product_id=CLN-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-005-500G,CLN-005,4,500 g,500.0,g,500.0,g,100,115,products.csv,"product_id=CLN-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-005-1KG,CLN-005,5,1 kg,1.0,kg,1000.0,g,192,221,products.csv,"product_id=CLN-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-006-50G,CLN-006,1,50 g,50.0,g,50.0,g,11,13,products.csv,"product_id=CLN-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-006-100G,CLN-006,2,100 g,100.0,g,100.0,g,22,25,products.csv,"product_id=CLN-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-006-250G,CLN-006,3,250 g,250.0,g,250.0,g,52,60,products.csv,"product_id=CLN-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-006-500G,CLN-006,4,500 g,500.0,g,500.0,g,100,115,products.csv,"product_id=CLN-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-006-1KG,CLN-006,5,1 kg,1.0,kg,1000.0,g,192,221,products.csv,"product_id=CLN-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-007-50ML,CLN-007,1,50 ml,50.0,ml,50.0,ml,10,12,products.csv,"product_id=CLN-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-007-100ML,CLN-007,2,100 ml,100.0,ml,100.0,ml,16,18,products.csv,"product_id=CLN-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-007-250ML,CLN-007,3,250 ml,250.0,ml,250.0,ml,39,45,products.csv,"product_id=CLN-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-007-500ML,CLN-007,4,500 ml,500.0,ml,500.0,ml,75,86,products.csv,"product_id=CLN-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-007-1L,CLN-007,5,1 L,1.0,l,1000.0,ml,144,166,products.csv,"product_id=CLN-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-008-50ML,CLN-008,1,50 ml,50.0,ml,50.0,ml,10,12,products.csv,"product_id=CLN-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-008-100ML,CLN-008,2,100 ml,100.0,ml,100.0,ml,16,18,products.csv,"product_id=CLN-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-008-250ML,CLN-008,3,250 ml,250.0,ml,250.0,ml,39,45,products.csv,"product_id=CLN-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-008-500ML,CLN-008,4,500 ml,500.0,ml,500.0,ml,75,86,products.csv,"product_id=CLN-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-008-1L,CLN-008,5,1 L,1.0,l,1000.0,ml,144,166,products.csv,"product_id=CLN-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-009-50ML,CLN-009,1,50 ml,50.0,ml,50.0,ml,10,12,products.csv,"product_id=CLN-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-009-100ML,CLN-009,2,100 ml,100.0,ml,100.0,ml,16,18,products.csv,"product_id=CLN-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-009-250ML,CLN-009,3,250 ml,250.0,ml,250.0,ml,39,45,products.csv,"product_id=CLN-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-009-500ML,CLN-009,4,500 ml,500.0,ml,500.0,ml,75,86,products.csv,"product_id=CLN-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
